,triad_01_MG_P1P2,triad_01_MG_P1P3,triad_01_MG_P2P3,triad_01_seconds_interaction,triad_03_MG_P1P2,triad_03_MG_P1P3,triad_03_MG_P2P3,triad_03_seconds_interaction,triad_04_MG_P1P2,triad_04_MG_P1P3,triad_04_MG_P2P3,triad_04_seconds_interaction,triad_05_MG_P1P2,triad_05_MG_P1P3,triad_05_MG_P2P3,triad_05_seconds_interaction,triad_06_MG_P1P2,triad_06_MG_P1P3,triad_06_MG_P2P3,triad_06_seconds_interaction,triad_07_MG_P1P2,triad_07_MG_P1P3,triad_07_MG_P2P3,triad_07_seconds_interaction,triad_08_MG_P1P2,triad_08_MG_P1P3,triad_08_MG_P2P3,triad_08_seconds_interaction,triad_09_MG_P1P2,triad_09_MG_P1P3,triad_09_MG_P2P3,triad_09_seconds_interaction,triad_02_MG_P1P2,triad_02_MG_P1P3,triad_02_MG_P2P3,triad_02_seconds_interaction,triad_11_MG_P1P2,triad_11_MG_P1P3,triad_11_MG_P2P3,triad_11_seconds_interaction,triad_10_MG_P1P2,triad_10_MG_P1P3,triad_10_MG_P2P3,triad_10_seconds_interaction,triad_14_MG_P1P2,triad_14_MG_P1P3,triad_14_MG_P2P3,triad_14_seconds_interaction,triad_12_MG_P1P2,triad_12_MG_P1P3,triad_12_MG_P2P3,triad_12_seconds_interaction,triad_13_MG_P1P2,triad_13_MG_P1P3,triad_13_MG_P2P3,triad_13_seconds_interaction
23229,0,0,0,268.34,0.0,0.0,0.0,303.388,0.0,0.0,0.0,241.357,0.0,0.0,0.0,317.28,0.0,0.0,0.0,319.077,0.0,0.0,0.0,154.66,0.0,0.0,0.0,241.716,0.0,0.0,1.0,329.566,0.0,0.0,0.0,287.973,1.0,0.0,0.0,,0.0,0.0,0.0,367.827,0.0,0.0,0.0,340.097,0.0,0.0,0.0,250.436,0.0,0.0,0.0,373.791
23230,0,0,0,268.354,0.0,0.0,0.0,303.389,0.0,0.0,0.0,241.376,0.0,0.0,0.0,317.295,0.0,0.0,0.0,319.094,0.0,0.0,0.0,154.673,0.0,0.0,0.0,241.735,0.0,0.0,1.0,329.588,0.0,0.0,0.0,287.99,1.0,0.0,0.0,,0.0,0.0,0.0,367.849,0.0,0.0,0.0,340.116,0.0,0.0,0.0,250.446,0.0,0.0,0.0,373.809
23231,0,0,0,268.367,0.0,0.0,0.0,303.406,0.0,0.0,0.0,241.377,0.0,0.0,0.0,317.311,0.0,0.0,0.0,319.11,0.0,0.0,0.0,154.686,0.0,0.0,0.0,241.752,0.0,0.0,1.0,329.589,0.0,0.0,0.0,287.991,1.0,0.0,0.0,,0.0,0.0,0.0,367.85,0.0,0.0,0.0,340.135,0.0,0.0,0.0,250.476,0.0,0.0,0.0,373.827
23232,0,0,0,268.38,0.0,0.0,0.0,303.424,0.0,0.0,0.0,241.391,0.0,0.0,0.0,317.329,0.0,0.0,0.0,319.125,0.0,0.0,0.0,154.7,0.0,0.0,0.0,241.775,0.0,0.0,1.0,329.614,0.0,0.0,0.0,288.009,1.0,0.0,0.0,,0.0,0.0,0.0,367.868,0.0,0.0,0.0,340.148,0.0,0.0,0.0,250.477,0.0,0.0,0.0,373.844
23233,0,0,0,268.393,0.0,0.0,0.0,303.442,0.0,0.0,0.0,241.402,0.0,0.0,0.0,317.344,0.0,0.0,0.0,319.144,0.0,0.0,0.0,154.719,0.0,0.0,0.0,241.792,0.0,0.0,1.0,329.636,0.0,0.0,0.0,288.01,1.0,0.0,0.0,,0.0,0.0,0.0,367.869,0.0,0.0,0.0,340.162,0.0,0.0,0.0,250.499,0.0,0.0,0.0,373.862
23234,0,0,0,268.405,0.0,0.0,0.0,303.458,0.0,0.0,0.0,241.403,0.0,0.0,0.0,317.361,0.0,0.0,0.0,319.158,0.0,0.0,0.0,154.732,0.0,0.0,0.0,241.809,0.0,0.0,1.0,329.658,0.0,0.0,0.0,288.03,1.0,0.0,0.0,,0.0,0.0,0.0,367.895,0.0,0.0,0.0,340.174,0.0,0.0,0.0,250.5,0.0,0.0,0.0,373.881
23235,0,0,0,268.418,0.0,0.0,0.0,303.459,0.0,0.0,0.0,241.414,0.0,0.0,0.0,317.378,0.0,0.0,0.0,319.177,0.0,0.0,0.0,154.748,0.0,0.0,0.0,241.827,0.0,0.0,0.0,329.659,0.0,0.0,0.0,288.031,1.0,0.0,0.0,,0.0,0.0,0.0,367.896,0.0,0.0,0.0,340.194,0.0,0.0,0.0,250.518,0.0,0.0,0.0,373.898
23236,0,0,0,268.419,0.0,0.0,0.0,303.475,0.0,0.0,0.0,241.425,0.0,0.0,0.0,317.395,0.0,0.0,0.0,319.193,0.0,0.0,0.0,154.749,0.0,0.0,0.0,241.852,0.0,0.0,0.0,329.682,0.0,0.0,0.0,288.053,1.0,0.0,0.0,,0.0,0.0,0.0,367.913,0.0,0.0,0.0,340.207,0.0,0.0,0.0,250.542,0.0,0.0,0.0,373.916
23237,0,0,0,268.432,0.0,0.0,0.0,303.476,0.0,0.0,0.0,241.436,0.0,0.0,0.0,317.412,0.0,0.0,0.0,319.209,0.0,0.0,0.0,154.766,0.0,0.0,0.0,241.874,0.0,0.0,1.0,329.714,0.0,0.0,0.0,288.054,1.0,0.0,0.0,,0.0,0.0,0.0,367.931,0.0,0.0,0.0,340.227,0.0,0.0,0.0,250.563,0.0,0.0,0.0,373.934
23238,0,0,0,268.451,0.0,0.0,0.0,303.492,0.0,0.0,0.0,241.437,0.0,0.0,0.0,317.43,0.0,0.0,0.0,319.225,0.0,0.0,0.0,154.779,0.0,0.0,0.0,241.891,0.0,0.0,0.0,329.736,0.0,0.0,0.0,288.077,1.0,0.0,0.0,,0.0,0.0,0.0,367.948,0.0,0.0,0.0,340.254,0.0,0.0,0.0,250.564,0.0,0.0,0.0,373.959
23239,0,0,0,268.452,0.0,0.0,0.0,303.512,0.0,0.0,0.0,241.449,0.0,0.0,0.0,317.444,0.0,0.0,0.0,319.241,0.0,0.0,0.0,154.797,0.0,0.0,0.0,241.908,0.0,0.0,0.0,329.758,0.0,0.0,0.0,288.097,1.0,0.0,0.0,,0.0,0.0,0.0,367.949,0.0,0.0,0.0,340.269,0.0,0.0,0.0,250.583,0.0,0.0,0.0,373.977
23240,0,1,0,268.465,0.0,0.0,0.0,303.529,0.0,0.0,0.0,241.461,0.0,0.0,0.0,317.461,0.0,0.0,0.0,319.256,0.0,0.0,0.0,154.811,0.0,0.0,0.0,241.925,0.0,0.0,1.0,329.782,0.0,0.0,0.0,288.117,1.0,0.0,0.0,,0.0,0.0,0.0,367.979,0.0,0.0,0.0,340.282,0.0,0.0,0.0,250.587,0.0,0.0,0.0,373.994
23241,0,1,0,268.478,0.0,0.0,0.0,303.546,0.0,0.0,0.0,241.472,0.0,0.0,0.0,317.478,0.0,0.0,0.0,319.277,0.0,0.0,0.0,154.831,0.0,0.0,0.0,241.942,0.0,0.0,1.0,329.809,0.0,0.0,0.0,288.118,1.0,0.0,0.0,,0.0,0.0,0.0,367.998,0.0,0.0,0.0,340.295,0.0,0.0,0.0,250.611,0.0,0.0,0.0,374.025
23242,0,1,0,268.49,0.0,0.0,0.0,303.565,0.0,0.0,0.0,241.484,0.0,0.0,0.0,317.495,0.0,0.0,0.0,319.293,0.0,0.0,0.0,154.844,0.0,0.0,0.0,241.963,0.0,0.0,1.0,329.833,0.0,0.0,0.0,288.146,1.0,0.0,0.0,,0.0,0.0,0.0,368.02,0.0,0.0,0.0,340.316,0.0,0.0,0.0,250.628,0.0,0.0,0.0,374.026
23243,0,1,0,268.503,0.0,0.0,0.0,303.588,0.0,0.0,0.0,241.496,0.0,0.0,0.0,317.511,0.0,0.0,0.0,319.308,0.0,0.0,0.0,154.857,0.0,0.0,0.0,241.98,0.0,0.0,1.0,329.858,0.0,0.0,0.0,288.147,1.0,0.0,0.0,,0.0,0.0,0.0,368.038,0.0,0.0,0.0,340.33,0.0,0.0,0.0,250.645,0.0,0.0,0.0,374.048
23244,0,1,0,268.515,0.0,0.0,0.0,303.596,0.0,0.0,0.0,241.508,0.0,0.0,0.0,317.528,0.0,0.0,0.0,319.323,0.0,0.0,0.0,154.873,0.0,0.0,0.0,241.997,0.0,0.0,1.0,329.882,0.0,0.0,0.0,288.164,1.0,0.0,0.0,,0.0,0.0,0.0,368.042,0.0,0.0,0.0,340.35,0.0,0.0,0.0,250.646,0.0,0.0,0.0,374.065
23245,0,1,0,268.528,0.0,0.0,0.0,303.597,0.0,0.0,0.0,241.519,0.0,0.0,0.0,317.544,0.0,0.0,0.0,319.339,0.0,0.0,0.0,154.885,0.0,0.0,0.0,242.014,0.0,0.0,1.0,329.904,0.0,0.0,0.0,288.182,1.0,0.0,0.0,,0.0,0.0,0.0,368.06,0.0,0.0,0.0,340.363,0.0,0.0,0.0,250.662,0.0,0.0,0.0,374.084
23246,0,1,0,268.541,0.0,0.0,0.0,303.615,0.0,0.0,0.0,241.52,0.0,0.0,0.0,317.561,0.0,0.0,0.0,319.356,0.0,0.0,0.0,154.898,0.0,0.0,0.0,242.031,0.0,0.0,0.0,329.927,0.0,0.0,0.0,288.183,1.0,0.0,0.0,,0.0,0.0,0.0,368.078,0.0,0.0,0.0,340.389,0.0,0.0,0.0,250.679,0.0,0.0,0.0,374.102
23247,0,1,0,268.553,0.0,0.0,0.0,303.632,0.0,0.0,0.0,241.531,0.0,0.0,0.0,317.578,0.0,0.0,0.0,319.377,0.0,0.0,0.0,154.92,0.0,0.0,0.0,242.052,0.0,0.0,0.0,329.948,0.0,0.0,0.0,288.207,1.0,0.0,0.0,,0.0,0.0,0.0,368.095,0.0,0.0,0.0,340.402,0.0,0.0,0.0,250.696,0.0,0.0,0.0,374.112
23248,0,1,0,268.566,0.0,0.0,0.0,303.65,0.0,0.0,0.0,241.542,0.0,0.0,0.0,317.595,0.0,0.0,0.0,319.395,0.0,0.0,0.0,154.933,0.0,0.0,0.0,242.069,0.0,0.0,0.0,329.949,0.0,0.0,0.0,288.208,1.0,0.0,0.0,,0.0,0.0,0.0,368.113,0.0,0.0,0.0,340.415,0.0,0.0,0.0,250.715,0.0,0.0,0.0,374.13
23249,0,1,0,268.585,0.0,0.0,0.0,303.668,0.0,0.0,0.0,241.556,0.0,0.0,0.0,317.611,0.0,0.0,0.0,319.409,0.0,0.0,0.0,154.953,0.0,0.0,0.0,242.085,0.0,0.0,1.0,329.971,0.0,0.0,0.0,288.228,1.0,0.0,0.0,,0.0,0.0,0.0,368.131,0.0,0.0,0.0,340.429,0.0,0.0,0.0,250.738,0.0,0.0,0.0,374.147
23250,0,1,0,268.597,0.0,0.0,0.0,303.69,0.0,0.0,0.0,241.567,0.0,0.0,0.0,317.628,0.0,0.0,0.0,319.423,0.0,0.0,0.0,154.966,0.0,0.0,0.0,242.107,0.0,0.0,1.0,329.972,0.0,0.0,0.0,288.247,1.0,0.0,0.0,,0.0,0.0,0.0,368.148,0.0,0.0,0.0,340.45,0.0,0.0,0.0,250.741,0.0,0.0,0.0,374.166
23251,0,1,0,268.611,0.0,0.0,0.0,303.694,0.0,0.0,0.0,241.579,0.0,0.0,0.0,317.645,0.0,0.0,0.0,319.44,0.0,0.0,0.0,154.979,0.0,0.0,0.0,242.13,0.0,0.0,1.0,329.994,0.0,0.0,0.0,288.265,1.0,0.0,0.0,,0.0,0.0,0.0,368.18,0.0,0.0,0.0,340.463,0.0,0.0,0.0,250.76,0.0,0.0,0.0,374.184
23252,0,1,0,268.612,0.0,0.0,0.0,303.711,0.0,0.0,0.0,241.598,0.0,0.0,0.0,317.661,0.0,0.0,0.0,319.456,0.0,0.0,0.0,154.991,0.0,0.0,0.0,242.15,0.0,0.0,1.0,330.017,0.0,0.0,0.0,288.266,1.0,0.0,0.0,,0.0,0.0,0.0,368.197,0.0,0.0,0.0,340.483,0.0,0.0,0.0,250.763,0.0,0.0,0.0,374.203
23253,0,1,0,268.624,0.0,0.0,0.0,303.732,0.0,0.0,0.0,241.61,0.0,0.0,0.0,317.678,0.0,0.0,0.0,319.478,0.0,0.0,0.0,155.004,0.0,0.0,0.0,242.173,0.0,0.0,1.0,330.039,0.0,0.0,0.0,288.284,1.0,0.0,0.0,,0.0,0.0,0.0,368.223,0.0,0.0,0.0,340.496,0.0,0.0,0.0,250.787,0.0,0.0,0.0,374.227
23254,0,1,0,268.637,0.0,0.0,0.0,303.733,0.0,0.0,0.0,241.622,0.0,0.0,0.0,317.694,0.0,0.0,0.0,319.494,0.0,0.0,0.0,155.018,0.0,0.0,0.0,242.19,0.0,0.0,1.0,330.063,0.0,0.0,0.0,288.285,1.0,0.0,0.0,,0.0,0.0,0.0,368.224,0.0,0.0,0.0,340.522,0.0,0.0,0.0,250.807,0.0,0.0,0.0,374.248
23255,0,1,0,268.649,0.0,0.0,0.0,303.751,0.0,0.0,0.0,241.632,0.0,0.0,0.0,317.695,0.0,0.0,0.0,319.509,0.0,0.0,0.0,155.03,0.0,0.0,0.0,242.208,0.0,0.0,1.0,330.086,0.0,0.0,0.0,288.305,1.0,0.0,0.0,,0.0,0.0,0.0,368.248,0.0,0.0,0.0,340.536,0.0,0.0,0.0,250.808,0.0,0.0,0.0,374.269
23256,0,1,0,268.665,0.0,0.0,0.0,303.768,0.0,0.0,0.0,241.643,0.0,0.0,0.0,317.711,0.0,0.0,0.0,319.524,0.0,0.0,0.0,155.043,0.0,0.0,0.0,242.225,0.0,0.0,1.0,330.11,0.0,0.0,0.0,288.306,1.0,0.0,0.0,,0.0,0.0,0.0,368.273,0.0,0.0,0.0,340.549,0.0,0.0,0.0,250.83,0.0,0.0,0.0,374.273
23257,0,1,0,268.666,0.0,0.0,0.0,303.785,0.0,0.0,0.0,241.654,0.0,0.0,0.0,317.728,0.0,0.0,0.0,319.544,0.0,0.0,0.0,155.064,0.0,0.0,0.0,242.242,0.0,0.0,1.0,330.136,0.0,0.0,0.0,288.322,1.0,0.0,0.0,,0.0,0.0,0.0,368.291,0.0,0.0,0.0,340.568,0.0,0.0,0.0,250.848,0.0,0.0,0.0,374.298
23258,0,1,0,268.679,0.0,0.0,0.0,303.802,0.0,0.0,0.0,241.666,0.0,0.0,0.0,317.744,0.0,0.0,0.0,319.559,0.0,0.0,0.0,155.078,0.0,0.0,0.0,242.243,0.0,0.0,1.0,330.159,0.0,0.0,0.0,288.339,1.0,0.0,0.0,,0.0,0.0,0.0,368.308,0.0,0.0,0.0,340.581,0.0,0.0,0.0,250.849,0.0,0.0,0.0,374.307
23259,0,1,0,268.692,0.0,0.0,0.0,303.819,0.0,0.0,0.0,241.677,0.0,0.0,0.0,317.761,0.0,0.0,0.0,319.578,0.0,0.0,0.0,155.09,0.0,0.0,0.0,242.26,0.0,0.0,1.0,330.16,0.0,0.0,0.0,288.34,1.0,0.0,0.0,,0.0,0.0,0.0,368.325,0.0,0.0,0.0,340.609,0.0,0.0,0.0,250.865,0.0,0.0,0.0,374.328
23260,0,1,0,268.707,0.0,0.0,0.0,303.836,0.0,0.0,0.0,241.689,0.0,0.0,0.0,317.778,0.0,0.0,0.0,319.595,0.0,0.0,0.0,155.103,0.0,0.0,0.0,242.277,0.0,0.0,1.0,330.182,0.0,0.0,0.0,288.357,1.0,0.0,0.0,,0.0,0.0,0.0,368.343,0.0,0.0,0.0,340.629,0.0,0.0,0.0,250.885,0.0,0.0,0.0,374.347
23261,0,1,0,268.719,0.0,0.0,0.0,303.857,0.0,0.0,0.0,241.7,0.0,0.0,0.0,317.794,0.0,0.0,0.0,319.612,0.0,0.0,0.0,155.116,0.0,0.0,0.0,242.296,0.0,0.0,1.0,330.19,0.0,0.0,0.0,288.374,1.0,0.0,0.0,,0.0,0.0,0.0,368.36,0.0,0.0,0.0,340.642,0.0,0.0,0.0,250.916,0.0,0.0,0.0,374.37
23262,0,1,0,268.737,0.0,0.0,0.0,303.875,0.0,0.0,0.0,241.711,0.0,0.0,0.0,317.812,0.0,0.0,0.0,319.626,0.0,0.0,0.0,155.129,0.0,0.0,0.0,242.313,0.0,0.0,1.0,330.225,0.0,0.0,0.0,288.375,1.0,0.0,0.0,,0.0,0.0,0.0,368.378,0.0,0.0,0.0,340.655,0.0,0.0,0.0,250.917,0.0,0.0,0.0,374.393
23263,0,1,0,268.752,0.0,0.0,0.0,303.892,0.0,0.0,0.0,241.712,0.0,0.0,0.0,317.828,0.0,0.0,0.0,319.644,0.0,0.0,0.0,155.142,0.0,0.0,0.0,242.33,0.0,0.0,1.0,330.252,0.0,0.0,0.0,288.394,1.0,0.0,0.0,,0.0,0.0,0.0,368.396,0.0,0.0,0.0,340.668,0.0,0.0,0.0,250.935,0.0,0.0,0.0,374.412
23264,0,1,0,268.769,0.0,0.0,0.0,303.909,0.0,0.0,0.0,241.724,0.0,0.0,0.0,317.845,0.0,0.0,0.0,319.66,0.0,0.0,0.0,155.154,0.0,0.0,0.0,242.331,0.0,0.0,1.0,330.281,0.0,0.0,0.0,288.411,1.0,0.0,0.0,,0.0,0.0,0.0,368.414,0.0,0.0,0.0,340.696,0.0,0.0,0.0,250.952,0.0,0.0,0.0,374.438
23265,0,1,0,268.784,0.0,0.0,0.0,303.91,0.0,0.0,0.0,241.735,0.0,0.0,0.0,317.861,0.0,0.0,0.0,319.678,0.0,0.0,0.0,155.175,0.0,0.0,0.0,242.335,0.0,0.0,1.0,330.304,0.0,0.0,0.0,288.428,1.0,0.0,0.0,,0.0,0.0,0.0,368.431,0.0,0.0,0.0,340.716,0.0,0.0,0.0,250.953,0.0,0.0,0.0,374.456
23266,0,1,0,268.797,0.0,0.0,0.0,303.926,0.0,0.0,0.0,241.746,0.0,0.0,0.0,317.882,0.0,0.0,0.0,319.694,0.0,0.0,0.0,155.189,0.0,0.0,0.0,242.352,0.0,0.0,1.0,330.327,0.0,0.0,0.0,288.445,1.0,0.0,0.0,,0.0,0.0,0.0,368.448,0.0,0.0,0.0,340.729,0.0,0.0,0.0,250.974,0.0,0.0,0.0,374.473
23267,0,1,0,268.809,0.0,0.0,0.0,303.927,0.0,0.0,0.0,241.747,0.0,0.0,0.0,317.896,0.0,0.0,0.0,319.71,0.0,0.0,0.0,155.202,0.0,0.0,0.0,242.374,0.0,0.0,0.0,330.351,0.0,0.0,0.0,288.446,1.0,0.0,0.0,,0.0,0.0,0.0,368.466,0.0,0.0,0.0,340.75,0.0,0.0,0.0,250.996,0.0,0.0,0.0,374.492
23268,0,1,0,268.81,0.0,0.0,0.0,303.945,0.0,0.0,0.0,241.757,0.0,0.0,0.0,317.911,0.0,0.0,0.0,319.726,0.0,0.0,0.0,155.214,0.0,0.0,0.0,242.396,0.0,0.0,0.0,330.373,0.0,0.0,0.0,288.462,1.0,0.0,0.0,,0.0,0.0,0.0,368.495,0.0,0.0,0.0,340.763,0.0,0.0,0.0,251.014,0.0,0.0,0.0,374.512
23269,0,1,0,268.822,0.0,0.0,0.0,303.962,0.0,0.0,0.0,241.769,0.0,0.0,0.0,317.931,0.0,0.0,0.0,319.744,0.0,0.0,0.0,155.228,0.0,0.0,0.0,242.413,0.0,0.0,1.0,330.398,0.0,0.0,0.0,288.482,1.0,0.0,0.0,,0.0,0.0,0.0,368.512,0.0,0.0,0.0,340.776,0.0,0.0,0.0,251.015,0.0,0.0,0.0,374.53
23270,0,1,0,268.835,0.0,0.0,0.0,303.979,0.0,0.0,0.0,241.781,1.0,0.0,0.0,317.946,0.0,0.0,0.0,319.759,0.0,0.0,0.0,155.241,0.0,0.0,0.0,242.431,0.0,0.0,1.0,330.419,0.0,0.0,0.0,288.499,1.0,0.0,0.0,,0.0,0.0,0.0,368.529,0.0,0.0,0.0,340.79,0.0,0.0,0.0,251.04,0.0,0.0,0.0,374.547
23271,0,1,0,268.848,0.0,0.0,0.0,303.997,0.0,0.0,0.0,241.794,1.0,0.0,0.0,317.961,0.0,0.0,0.0,319.778,0.0,0.0,0.0,155.253,0.0,0.0,0.0,242.45,0.0,0.0,1.0,330.441,0.0,0.0,0.0,288.5,1.0,0.0,0.0,,0.0,0.0,0.0,368.547,0.0,0.0,0.0,340.815,0.0,0.0,0.0,251.059,0.0,0.0,0.0,374.548
23272,0,1,0,268.86,0.0,0.0,0.0,304.013,0.0,0.0,0.0,241.809,1.0,0.0,0.0,317.978,0.0,0.0,0.0,319.794,0.0,0.0,0.0,155.266,0.0,0.0,0.0,242.474,0.0,0.0,1.0,330.442,0.0,0.0,0.0,288.518,1.0,0.0,0.0,,0.0,0.0,0.0,368.564,0.0,0.0,0.0,340.828,0.0,0.0,0.0,251.078,0.0,0.0,0.0,374.57
23273,0,1,0,268.873,0.0,0.0,0.0,304.035,0.0,0.0,0.0,241.824,1.0,0.0,0.0,317.994,0.0,0.0,0.0,319.811,0.0,0.0,0.0,155.287,0.0,0.0,0.0,242.496,0.0,0.0,1.0,330.463,0.0,0.0,0.0,288.535,1.0,0.0,0.0,,0.0,0.0,0.0,368.581,0.0,0.0,0.0,340.842,0.0,0.0,0.0,251.098,0.0,0.0,0.0,374.591
23274,0,1,0,268.886,0.0,0.0,0.0,304.036,0.0,0.0,0.0,241.835,1.0,0.0,0.0,317.995,0.0,0.0,0.0,319.82,0.0,0.0,0.0,155.3,0.0,0.0,0.0,242.513,0.0,0.0,1.0,330.487,0.0,0.0,0.0,288.553,1.0,0.0,0.0,,0.0,0.0,0.0,368.601,0.0,0.0,0.0,340.861,0.0,0.0,0.0,251.099,0.0,0.0,0.0,374.613
23275,0,1,0,268.898,0.0,0.0,0.0,304.052,0.0,0.0,0.0,241.836,1.0,0.0,0.0,318.012,0.0,0.0,0.0,319.84,0.0,0.0,0.0,155.32,0.0,0.0,0.0,242.53,0.0,0.0,1.0,330.509,0.0,0.0,0.0,288.57,1.0,0.0,0.0,,0.0,0.0,0.0,368.619,0.0,0.0,0.0,340.874,0.0,0.0,0.0,251.119,0.0,0.0,0.0,374.631
23276,0,1,0,268.918,0.0,0.0,0.0,304.069,0.0,0.0,0.0,241.854,1.0,0.0,0.0,318.028,0.0,0.0,0.0,319.855,0.0,0.0,0.0,155.334,0.0,0.0,0.0,242.546,0.0,0.0,1.0,330.51,0.0,0.0,0.0,288.571,1.0,0.0,0.0,,0.0,0.0,0.0,368.636,0.0,0.0,0.0,340.9,0.0,0.0,0.0,251.136,0.0,0.0,0.0,374.65
23277,0,1,0,268.931,0.0,0.0,0.0,304.07,0.0,0.0,0.0,241.866,1.0,0.0,0.0,318.045,0.0,0.0,0.0,319.856,0.0,0.0,0.0,155.347,0.0,0.0,0.0,242.564,0.0,0.0,1.0,330.536,0.0,0.0,0.0,288.587,1.0,0.0,0.0,,0.0,0.0,0.0,368.654,0.0,0.0,0.0,340.913,0.0,0.0,0.0,251.153,0.0,0.0,0.0,374.67
23278,0,1,0,268.943,0.0,0.0,0.0,304.092,0.0,0.0,0.0,241.877,1.0,0.0,0.0,318.061,0.0,0.0,0.0,319.873,0.0,0.0,0.0,155.36,0.0,0.0,0.0,242.58,0.0,0.0,1.0,330.558,0.0,0.0,0.0,288.588,1.0,0.0,0.0,,0.0,0.0,0.0,368.671,0.0,0.0,0.0,340.926,0.0,0.0,0.0,251.154,0.0,0.0,0.0,374.689
23279,0,1,0,268.956,0.0,0.0,0.0,304.113,0.0,0.0,0.0,241.889,1.0,0.0,0.0,318.078,0.0,0.0,0.0,319.874,0.0,0.0,0.0,155.373,0.0,0.0,0.0,242.598,0.0,0.0,1.0,330.559,0.0,0.0,0.0,288.606,1.0,0.0,0.0,,0.0,0.0,0.0,368.688,0.0,0.0,0.0,340.939,0.0,0.0,0.0,251.177,0.0,0.0,0.0,374.708
23280,0,0,0,268.969,0.0,0.0,0.0,304.135,0.0,0.0,0.0,241.9,1.0,0.0,0.0,318.094,0.0,0.0,0.0,319.889,0.0,0.0,0.0,155.385,0.0,0.0,0.0,242.619,0.0,0.0,1.0,330.582,0.0,0.0,0.0,288.627,1.0,0.0,0.0,,0.0,0.0,0.0,368.706,0.0,0.0,0.0,340.962,0.0,0.0,0.0,251.178,0.0,1.0,0.0,374.725
23281,0,0,0,268.97,0.0,0.0,0.0,304.136,0.0,0.0,0.0,241.908,1.0,0.0,0.0,318.111,0.0,0.0,0.0,319.907,0.0,0.0,0.0,155.389,0.0,0.0,0.0,242.641,0.0,0.0,1.0,330.604,0.0,0.0,0.0,288.628,1.0,0.0,0.0,,0.0,0.0,0.0,368.73,0.0,0.0,0.0,340.977,0.0,0.0,0.0,251.196,0.0,1.0,0.0,374.748
23282,0,0,0,268.982,0.0,0.0,0.0,304.152,0.0,0.0,0.0,241.92,1.0,0.0,0.0,318.128,0.0,0.0,0.0,319.923,0.0,0.0,0.0,155.403,0.0,0.0,0.0,242.659,0.0,0.0,0.0,330.627,0.0,0.0,0.0,288.649,1.0,0.0,0.0,,0.0,0.0,0.0,368.749,0.0,0.0,0.0,340.994,0.0,0.0,0.0,251.197,0.0,0.0,0.0,374.758
23283,0,0,0,268.995,0.0,0.0,0.0,304.153,0.0,0.0,0.0,241.932,1.0,0.0,0.0,318.145,0.0,0.0,0.0,319.939,0.0,0.0,0.0,155.419,0.0,0.0,0.0,242.677,0.0,0.0,0.0,330.628,0.0,0.0,0.0,288.65,1.0,0.0,0.0,,0.0,0.0,0.0,368.767,0.0,0.0,0.0,341.019,0.0,0.0,0.0,251.219,0.0,0.0,0.0,374.779
23284,0,0,0,269.009,0.0,0.0,0.0,304.17,0.0,0.0,0.0,241.943,1.0,0.0,0.0,318.162,0.0,0.0,0.0,319.956,0.0,0.0,0.0,155.432,0.0,0.0,0.0,242.696,0.0,0.0,0.0,330.649,0.0,0.0,0.0,288.671,1.0,0.0,0.0,,0.0,0.0,0.0,368.795,0.0,0.0,0.0,341.033,0.0,0.0,0.0,251.237,0.0,0.0,0.0,374.797
23285,0,0,0,269.021,0.0,0.0,0.0,304.187,0.0,0.0,0.0,241.954,1.0,0.0,0.0,318.178,0.0,0.0,0.0,319.978,0.0,0.0,0.0,155.453,0.0,0.0,0.0,242.719,0.0,0.0,0.0,330.672,0.0,0.0,0.0,288.689,1.0,0.0,0.0,,0.0,0.0,0.0,368.812,0.0,0.0,0.0,341.048,0.0,0.0,0.0,251.254,0.0,0.0,0.0,374.815
23286,0,1,0,269.04,0.0,0.0,0.0,304.204,0.0,0.0,0.0,241.965,1.0,0.0,0.0,318.194,0.0,0.0,0.0,319.992,0.0,0.0,0.0,155.466,0.0,0.0,0.0,242.736,0.0,0.0,0.0,330.696,0.0,0.0,0.0,288.707,1.0,0.0,0.0,,0.0,0.0,0.0,368.829,0.0,0.0,0.0,341.061,0.0,0.0,0.0,251.255,0.0,0.0,0.0,374.836
23287,0,1,0,269.053,0.0,0.0,0.0,304.223,0.0,0.0,0.0,241.977,1.0,0.0,0.0,318.211,0.0,0.0,0.0,320.008,0.0,0.0,0.0,155.479,0.0,0.0,0.0,242.753,0.0,0.0,0.0,330.729,0.0,0.0,0.0,288.723,1.0,0.0,0.0,,0.0,0.0,0.0,368.846,0.0,0.0,0.0,341.077,0.0,0.0,0.0,251.269,0.0,0.0,0.0,374.837
23288,0,0,0,269.066,0.0,0.0,0.0,304.241,0.0,0.0,0.0,241.994,1.0,0.0,0.0,318.228,0.0,0.0,0.0,320.022,0.0,0.0,0.0,155.491,0.0,0.0,0.0,242.754,0.0,0.0,0.0,330.73,0.0,0.0,0.0,288.724,1.0,0.0,0.0,,0.0,0.0,0.0,368.863,0.0,0.0,0.0,341.095,0.0,0.0,0.0,251.279,0.0,0.0,0.0,374.854
