,seconds,arousal,dominance,valence,task_engagement,speaking_p_blue,sentiment_p_blue,engagement_p_blue,speaking_p_green,sentiment_p_green,engagement_p_green,SP,SI,OV_all_SP,OV_two_SP,Unnamed: 0,MG,DG_P1_target,DG_P2_target,1d_DG_P1,1d_DG_P2,0_D1,DG,G_OnSpeaker,G_SP_OnSilent,G_SP,G_OnSpeaker_OV,No_G_OnSpeaker,No_G_SP,G_SI,No_G_SI,session,speaking_p_red,sentiment_p_red,engagement_p_red,MG_P1P2,MG_P1P3,MG_P2P3,DG_P3_target,1d_DG_P3,1_D1,2_D1_same,2_D1_different,3_D1,MG_D1,MG_D0,0_D1.1
73,600,0.4785183299285532,0.47373837105128863,0.4435879116254146,0.947518973462618,0.011992855320234754,-0.02522711789691248,0.07933991842766011,0.73156417453432,-0.45278613874866036,0.8397593501513992,0.7435570298545547,0.25644297014544526,0.0,0.0,44029.942842561875,0.20847154886450625,0.41107425363613165,0.5468231691758102,0.20260270477162542,0.3383516203113039,0.2505741260525644,0.5409543250829293,0.011737688185761675,0.4462873181934167,0.5702985455473335,0.0,0.4789487114059709,0.17325848430722124,0.17912732840010206,0.0773156417453432,dyad_07,,,,,,,,,,,,,,,
74,0,0.5044539867387718,0.48967006978735106,0.4879330439211732,0.40613655898310413,0.5992667277726856,-0.039585382895508704,0.4138914615504125,0.17470210815765352,-0.021537928446746103,0.5025499820682249,0.7527039413382218,0.23666361136571953,0.010632447296058662,0.010632447296058662,1836.2461961503209,0.0,0.0,0.17891842346471126,0.0,0.17891842346471126,0.8210815765352887,0.17891842346471126,0.1156736938588451,0.034647112740604946,0.15032080659945005,0.0,0.6370302474793768,0.6023831347387718,0.028597616865261227,0.2080659945004583,dyad_08,,,,,,,,,,,,,,,
75,60,0.5161359832245646,0.49510784509624195,0.4886215176535289,0.48412818041356553,0.17066911090742437,-0.03684692880476627,0.3027530544819737,0.535288725939505,0.010938760043629696,0.6133858628333334,0.6861594867094408,0.30394133822181485,0.009899175068744272,0.009899175068744272,5477.22254812099,0.0,0.0,0.23281393217231897,0.0,0.23281393217231897,0.7671860678276811,0.23281393217231897,0.06691109074243813,0.0848762603116407,0.15178735105407884,0.0,0.6192483959670028,0.534372135655362,0.08102658111824014,0.2229147571035747,dyad_08,,,,,,,,,,,,,,,
76,120,0.5104303548129813,0.4958980334323432,0.49574325469196917,0.4366175342474942,0.5958929226255959,-0.04494546948716538,0.40987800911792566,0.022002200220022004,-0.03399670419288595,0.49023520633755047,0.6178951228456179,0.3821048771543821,0.0,0.0,9120.798129812982,0.0,0.0,0.12156215621562157,0.0,0.12156215621562157,0.8784378437843784,0.12156215621562157,0.06747341400806747,0.0,0.06747341400806747,0.0,0.5504217088375504,0.5504217088375504,0.05408874220755409,0.328016134946828,dyad_08,,,,,,,,,,,,,,,
77,180,0.5184362397983501,0.49712986499541706,0.4901033579138405,0.7276608324144516,0.31274060494958755,-0.04903094087772685,0.43480337112389245,0.4148487626031164,-0.10586530758368469,0.5448360006174764,0.7063244729605866,0.28304307974335474,0.010632447296058662,0.010632447296058662,12731.923006416131,0.0,0.0,0.2702108157653529,0.0,0.2702108157653529,0.7297891842346471,0.2702108157653529,0.030980751604032998,0.19028414298808433,0.22126489459211732,0.0,0.6753437213565536,0.4850595783684693,0.04894592117323556,0.23409715857011915,dyad_08,,,,,,,,,,,,,,,
78,240,0.5134809943857719,0.4955605133076641,0.48686308939310596,0.7316793210313531,0.29574624129079574,-0.08333157289622296,0.3013844238196736,0.3997066373303997,-0.11355715873008801,0.5640242281130057,0.6954528786211954,0.3045471213788045,0.0,0.0,16377.02438577191,0.0,0.0,0.16996699669966997,0.0,0.16996699669966997,0.83003300330033,0.16996699669966997,0.019618628529519618,0.11129446277961129,0.13091309130913092,0.0,0.6758342500916759,0.5645397873120646,0.03905390539053905,0.2654932159882655,dyad_08,,,,,,,,,,,,,,,
79,300,0.5227839718313474,0.5013457723153071,0.4945668400183318,0.3997408514876566,0.34775435380384967,-0.0635331694984418,0.299097199924198,0.19780018331805682,-0.05054386243483043,0.41201042522847536,0.5400549954170486,0.45719523373052245,0.002749770852428964,0.002749770852428964,20020.696791934006,0.0,0.0,0.18111824014665445,0.0,0.18111824014665445,0.8188817598533455,0.18111824014665445,0.045829514207149404,0.042896425297891845,0.08872593950504125,0.0020164986251145736,0.4942254812098992,0.45132905591200734,0.09037580201649863,0.3668194317140238,dyad_08,,,,,,,,,,,,,,,
80,360,0.5154094456802347,0.49449052917675096,0.4892212343050972,0.6652319386674918,0.38173817381738173,-0.20101528819361938,0.37969606568054026,0.36486982031536486,-0.15721022665859918,0.4856071080060506,0.7385405207187385,0.25742574257425743,0.004033736707004034,0.004033736707004034,23702.850018335168,0.0038503850385038503,0.015768243491015767,0.20865419875320865,0.011917858452511918,0.2048038137147048,0.7794279427942794,0.21672167216721672,0.02896956362302897,0.1573157315731573,0.19526952695269528,0.004033736707004034,0.7095709570957096,0.5432709937660433,0.021268793546021268,0.23615694902823617,dyad_08,,,,,,,,,,,,,,,
81,420,0.5144208874060495,0.4919923819743354,0.4892810883336388,0.6316575966731744,0.18148487626031165,-0.08472053720733273,0.2719906626856095,0.6,-0.319243693995967,0.5265130356424534,0.7598533455545371,0.22933088909257562,0.010815765352887259,0.010815765352887259,27365.350504124657,0.0,0.0,0.35068744271310726,0.0,0.35068744271310726,0.6493125572868927,0.35068744271310726,0.04014665444546288,0.22933088909257562,0.2694775435380385,0.008982584784601283,0.7197066911090743,0.4903758020164986,0.07222731439046746,0.15710357470210815,dyad_08,,,,,,,,,,,,,,,
82,480,0.5094104680876421,0.49003527845251194,0.48837304138613863,0.6595959655631188,0.4077741107444078,-0.10907286725320865,0.4615840718880638,0.2524752475247525,-0.08307233832563257,0.4755566264570346,0.6444811147781445,0.34763476347634764,0.007884121745507884,0.007884121745507884,31028.825815914926,0.0,0.0,0.174000733406674,0.0,0.174000733406674,0.825999266593326,0.174000733406674,0.026585991932526587,0.07077374404107077,0.09735973597359736,0.0,0.6178951228456179,0.5471213788045471,0.07664099743307665,0.27099376604327097,dyad_08,,,,,,,,,,,,,,,
83,540,0.5099703834995417,0.49408920808799267,0.4888145349917507,0.5528811923093797,0.6755270394133822,-0.13177481680128322,0.4502390004865567,0.019431714023831346,-0.03422220729349221,0.5041804616382524,0.6707607699358387,0.3171402383134739,0.012098991750687443,0.012098991750687443,34631.46617781852,0.0,0.0,0.40586617781851514,0.0,0.40586617781851514,0.5941338221814849,0.40586617781851514,0.26544454628780934,0.007332722273143905,0.27277726856095325,0.006416131989000917,0.40531622364802933,0.3979835013748854,0.12667277726856097,0.1904674610449129,dyad_08,,,,,,,,,,,,,,,
84,600,0.524075120614228,0.5025201733076641,0.49347288046571325,0.3881702586297824,0.2931793179317932,-0.10711936974037403,0.4014343790233468,0.2125045837917125,-0.10501753064869822,0.4597806000803691,0.5056839017235056,0.4943160982764943,0.0,0.0,38245.20865419875,0.0,0.0,0.36285295196186285,0.0,0.36285295196186285,0.6371470480381372,0.36285295196186285,0.1188118811881188,0.08525852585258525,0.20407040704070406,0.0,0.3868720205353869,0.30161349468280163,0.15878254492115879,0.3355335533553355,dyad_08,,,,,,,,,,,,,,,
85,660,0.527201797472044,0.5081926868120991,0.4918320603776352,0.6085973990270431,0.34060494958753434,-0.02143516619299725,0.3741506810523984,0.28964252978918426,-0.08001318719853345,0.47018852821234347,0.5928505957836847,0.3884509624197984,0.018698441796516956,0.018698441796516956,41811.8012832264,0.0,0.0,0.6078826764436297,0.0,0.6078826764436297,0.3921173235563703,0.6078826764436297,0.19816681943171402,0.18863428047662695,0.386801099908341,0.017965169569202567,0.39468377635197066,0.2060494958753437,0.20311640696608615,0.1853345554537122,dyad_08,,,,,,,,,,,,,,,
86,720,0.5146036776718607,0.49807225052428966,0.48901414391384057,0.525827086621433,0.4978918423464711,-0.19193625241543538,0.4930114435595783,0.20971585701191567,-0.13927637608285975,0.5464340821950809,0.6005499541704858,0.3459211732355637,0.053528872593950505,0.053528872593950505,45394.68982584785,0.0,0.0,0.30247479376718606,0.0,0.30247479376718606,0.6975252062328139,0.30247479376718606,0.10705774518790101,0.04931255728689276,0.15637030247479378,0.028597616865261227,0.4934922089825848,0.444179651695692,0.11750687442713108,0.22841429880843264,dyad_08,,,,,,,,,,,,,,,
87,780,0.5147356360314466,0.4974440732389937,0.49210151874842767,0.8413507525222745,0.6638364779874214,-0.5080092823050314,0.4293093807444706,0.05628930817610063,-0.01859789720251572,0.4912497238443396,0.6698113207547169,0.3050314465408805,0.025157232704402517,0.025157232704402517,48242.079874213836,0.0,0.0,0.033647798742138364,0.0,0.033647798742138364,0.9663522012578616,0.033647798742138364,0.033647798742138364,0.0,0.033647798742138364,0.0,0.6361635220125786,0.6361635220125786,0.0,0.3050314465408805,dyad_08,,,,,,,,,,,,,,,
88,0,0.5116901538111824,0.5181852754372135,0.40522934785884507,0.0857618431571714,0.11622364802933088,-0.03477179087149404,0.16191586821194623,0.23538038496791935,-0.0405718086751604,0.3019677536332111,0.3461044912923923,0.6511457378551787,0.002749770852428964,0.002749770852428964,1501.9791017415216,0.002383134738771769,0.06636113657195233,0.07387717690192484,0.06397800183318057,0.07149404216315307,0.8621448212648946,0.13547204399633364,0.002383134738771769,0.046012832263978,0.10614115490375801,0.0,0.3384051329055912,0.2399633363886343,0.03171402383134739,0.6194317140238313,dyad_09,,,,,,,,,,,,,,,
89,60,0.540220373644363,0.5246922411585702,0.46992434471677363,0.13081617151252733,0.17580201649862512,-0.030352350681393216,0.16214213676238923,0.04124656278643447,-0.03891813425737855,0.3472549742349526,0.21704857928505958,0.7829514207149404,0.0,0.0,4494.5827681026585,0.0021998166819431715,0.07387717690192484,0.09697525206232814,0.07167736021998167,0.09477543538038496,0.8313473877176902,0.16645279560036663,0.02089825847846013,0.0307974335472044,0.11879010082493126,0.0,0.19615032080659944,0.09825847846012832,0.04986251145737855,0.7330889092575619,dyad_09,,,,,,,,,,,,,,,
90,120,0.551834477037037,0.5262510773230656,0.5046482323157315,0.08994241744360408,0.015401540154015401,-0.03615183186358636,0.10606059804955077,0.07407407407407407,-0.04882084971287128,0.31547816122265004,0.08947561422808947,0.9105243857719105,0.0,0.0,7539.465713237991,0.0,0.0,0.039603960396039604,0.0,0.039603960396039604,0.9603960396039604,0.039603960396039604,0.0,0.014301430143014302,0.014301430143014302,0.0,0.08947561422808947,0.07517418408507517,0.025302530253025302,0.8852218555188852,dyad_09,,,,,,,,,,,,,,,
91,180,0.5395721547057746,0.5150212211860679,0.49758123641796514,0.12307029974518789,0.15233730522456462,-0.06823074281690192,0.09724641971966085,0.09000916590284143,-0.039745793090742436,0.2089839533454018,0.24234647112740604,0.757653528872594,0.0,0.0,10531.59890009166,0.010632447296058662,0.10449129239230064,0.06379468377635197,0.09385884509624198,0.05316223648029331,0.842346471127406,0.1470210815765353,0.017965169569202567,0.02988084326306141,0.08542621448212649,0.0,0.21558203483043079,0.15692025664527956,0.07222731439046746,0.6854262144821265,dyad_09,,,,,,,,,,,,,,,
92,240,0.5373880898129814,0.5154301379611295,0.5051893767895123,0.1761185684059253,0.05812247891455812,-0.03476036766189952,0.055602815908843625,0.18316831683168316,0.0022753986490649095,0.27090198742849286,0.22405573890722405,0.7673267326732673,0.008617528419508618,0.008617528419508618,13600.602860286028,0.0462046204620462,0.24202420242024203,0.04693802713604694,0.19581958195819582,0.0007334066740007334,0.7572423909057573,0.19655298863219656,0.0,0.04400440044004401,0.14906490649064907,0.0018335166850018336,0.07700770077007701,0.07499083241657499,0.08507517418408507,0.6822515584891823,dyad_09,,,,,,,,,,,,,,,
93,300,0.5290638476058661,0.5051735570265812,0.49202823151237396,0.6342940092434158,0.44986251145737854,-0.12789213442658112,0.25837439142988083,0.25334555453712193,-0.081990546995967,0.510335214832264,0.6991750687442713,0.29880843263061413,0.0020164986251145736,0.0020164986251145736,16662.215398716773,0.013565536205316224,0.7785517873510541,0.013565536205316224,0.7649862511457378,0.0,0.22144821264894593,0.7649862511457378,0.001466544454628781,0.012098991750687443,0.6023831347387718,0.0,0.5160403299725023,0.09679193400549954,0.17616865261228232,0.12263978001833181,dyad_09,,,,,,,,,,,,,,,
94,360,0.5281801039310599,0.5041528417345068,0.4948236216373304,0.3209623426568726,0.23102310231023102,-0.03694082445727906,0.12603645971054883,0.3998899889988999,-0.18872593636523655,0.5405239669213727,0.6081774844151082,0.38045471213788046,0.011367803447011368,0.011367803447011368,19714.117711771178,0.0,0.37037037037037035,0.0,0.37037037037037035,0.0,0.6296296296296297,0.37037037037037035,0.0,0.0,0.2629262926292629,0.0,0.4239090575724239,0.34525119178584524,0.09937660432709938,0.2810781078107811,dyad_09,,,,,,,,,,,,,,,
95,420,0.5274931837250229,0.5057270152465627,0.4940043122144821,0.3401666300688054,0.27992667277726857,-0.011667847541704855,0.1297311369923312,0.40366636113657195,-0.17992696908890926,0.5395966426869844,0.663794683776352,0.32630614115490375,0.009899175068744272,0.009899175068744272,22759.931622364802,0.09404216315307058,0.27424381301558204,0.14298808432630614,0.18020164986251147,0.04894592117323556,0.6768102658111824,0.229147571035747,0.002749770852428964,0.14023831347387716,0.2758936755270394,0.0,0.47259395050412467,0.38790100824931256,0.03739688359303391,0.28890925756186986,dyad_09,,,,,,,,,,,,,,,
96,480,0.5241067179592959,0.5033045061257793,0.4733030242867621,0.4377064298598124,0.4305097176384305,-0.06082384943087642,0.24788313894941022,0.19508617528419508,-0.09989498278272826,0.5836120441744591,0.6032269893656033,0.3855885588558856,0.011184451778511184,0.011184451778511184,25766.538687202054,0.09350935093509351,0.37642097543087644,0.12962962962962962,0.2829116244957829,0.03612027869453612,0.5874587458745875,0.31903190319031904,0.032453245324532455,0.05977264393105977,0.34635130179684637,0.011184451778511184,0.5282361569490283,0.2568756875687569,0.05500550055005501,0.33058305830583057,dyad_09,,,,,,,,,,,,,,,
97,540,0.5217841899230206,0.5273783443951613,0.4111533155791789,0.2433622280911229,0.022727272727272728,-0.01722164918181818,0.2689774097771261,0.30828445747800587,0.5585811762800587,0.5119136675143573,0.3310117302052786,0.6689882697947214,0.0,0.0,28048.640762463343,0.0,0.06854838709677419,0.28885630498533726,0.06854838709677419,0.28885630498533726,0.6425953079178885,0.35740469208211145,0.0,0.0,0.03812316715542522,0.0,0.2928885630498534,0.2928885630498534,0.3192815249266862,0.3497067448680352,dyad_09,,,,,,,,,,,,,,,
98,0,0.4834332031200734,0.4839316236315307,0.44861853270577456,0.2401273991807516,0.37176901924839595,0.0074779499028414294,0.20872883535548425,0.3184234647112741,-0.06405873135178734,0.25826670972282306,0.6568285976168653,0.32648945921173234,0.016681943171402383,0.016681943171402383,1467.5310724106325,0.012098991750687443,0.06856095325389551,0.24821264894592118,0.056461961503208064,0.23611365719523372,0.6953253895508708,0.2925756186984418,0.07497708524289642,0.11072410632447297,0.21448212648945922,0.008065994500458295,0.5761686526122823,0.44234647112740605,0.08212648945921174,0.24436296975252061,dyad_10,,,,,,,,,,,,,,,
99,60,0.49076291932538957,0.49592768891109074,0.43792599915490377,0.20546908576071524,0.18001833180568286,-0.024296444901191566,0.2415963192091048,0.4449129239230064,-0.01872571719578368,0.27789634858206536,0.6194317140238313,0.3778185151237397,0.002749770852428964,0.002749770852428964,4415.31384051329,0.015032080659945005,0.07131072410632447,0.24307974335472043,0.05627864344637947,0.22804766269477544,0.7006416131989001,0.2843263061411549,0.0230980751604033,0.09110907424381301,0.15820348304307974,0.0012832263978001834,0.5734188817598533,0.4612282309807516,0.13987167736022,0.23794683776351971,dyad_10,,,,,,,,,,,,,,,
100,120,0.4989473921690502,0.500357719794646,0.4371715164173084,0.14799578774773864,0.12174550788412175,-0.05240993715896589,0.20497543972110682,0.4053905390539054,-0.1230566513964063,0.21147637633638916,0.49926659332599926,0.4867986798679868,0.013934726806013934,0.013934726806013934,7344.655665566556,0.029886321965529886,0.030803080308030802,0.38613861386138615,0.0009167583425009168,0.3562522918958563,0.6129446277961129,0.35716905023835716,0.03905390539053905,0.17345067840117345,0.2125045837917125,0.006600660066006601,0.4369270260359369,0.28676200953428677,0.16795012834616796,0.31884855152181885,dyad_10,,,,,,,,,,,,,,,
101,180,0.5050570248414299,0.5131909523666361,0.4176803650797434,0.06250128953180568,0.09807516040329972,-0.07818521660201651,0.042039389575404824,0.2626947754353804,-0.057464547309990836,0.09004066956110603,0.34317140238313476,0.6480293308890925,0.008799266727772686,0.008799266727772686,10249.205132905592,0.16553620531622365,0.19028414298808433,0.5714023831347388,0.02474793767186068,0.40586617781851514,0.40384967919340053,0.4306141154903758,0.05939505041246563,0.11402383134738772,0.1770852428964253,0.0034830430797433546,0.2672777268560953,0.16608615948670943,0.4155820348304308,0.23244729605866177,dyad_10,,,,,,,,,,,,,,,
102,240,0.4926025250935094,0.48522395068573526,0.4477933463109644,0.09221282449297152,0.14521452145214522,-0.06853186560946095,0.2134277546659638,0.57004033736707,-0.07678170082251559,0.21921019520202298,0.6888522185551889,0.29794646131279795,0.013201320132013201,0.013201320132013201,13134.675834250093,0.0029336266960029336,0.0044004400440044,0.37825449211587825,0.0014668133480014668,0.3753208654198753,0.6202786945361203,0.3767876787678768,0.04400440044004401,0.2794279427942794,0.3234323432343234,0.011917858452511918,0.6448478181151448,0.3654198753208654,0.04437110377704437,0.25357535753575355,dyad_10,,,,,,,,,,,,,,,
103,300,0.5220967793437213,0.5394122872887259,0.3956502030944088,0.05940593999999999,0.02474793767186068,-0.09378735369165903,0.06374211586613199,0.11054078826764437,-0.02528812535197067,0.050546518658447906,0.13528872593950503,0.864711274060495,0.0,0.0,16017.498991750688,0.008249312557286892,0.027497708524289642,0.04051329055912007,0.01924839596700275,0.03226397800183318,0.9402383134738772,0.05151237396883593,0.00036663611365719525,0.0056828597616865265,0.010449129239230064,0.0,0.13180568285976169,0.12483959670027497,0.04931255728689276,0.8153987167736022,dyad_10,,,,,,,,,,,,,,,
104,360,0.5085330116766003,0.5234862389090438,0.4038474037859549,0.055839991941090086,0.0,-0.4305017,0.07137606323918114,0.2663902565431459,-0.055754748063747084,0.06360120782702773,0.2663902565431459,0.7336097434568541,0.0,0.0,18445.084736978493,0.09743456854107281,0.24384555584348278,0.1215340761855403,0.14641098730240995,0.02409950764446748,0.7320549365120498,0.17051049494687742,0.0,0.1033946618294895,0.15548069448043533,0.0,0.13500906970717802,0.11090956206271055,0.1124643690075149,0.6211453744493393,dyad_10,,,,,,,,,,,,,,,
105,0,0.48978175935655366,0.4860670634408799,0.4771750065261229,0.7407312806344332,0.005316223648029331,-0.03481548884509624,0.025976259999999998,0.7959670027497708,-0.06458644797965168,0.6282131535003972,0.8012832263978001,0.1987167736021998,0.0,0.0,2423.401099908341,0.0,0.006232813932172319,0.008982584784601283,0.006232813932172319,0.008982584784601283,0.9847846012832264,0.015215398716773602,0.0,0.006599450045829514,0.011182401466544454,0.0,0.7967002749770853,0.7901008249312558,0.004032997250229147,0.19468377635197068,dyad_11,,,,,,,,,,,,,,,
106,60,0.5041984781979836,0.5063124277781852,0.4774980165096242,0.7300486228986709,0.6676443629697525,0.026233453898441794,0.43476692191536814,0.04876260311640697,-0.036497265125206235,0.5306281537948366,0.7068744271310724,0.28835930339138405,0.004766269477543538,0.004766269477543538,7351.706874427131,0.0,0.00018331805682859762,0.0,0.00018331805682859762,0.0,0.9998166819431714,0.00018331805682859762,0.0,0.0,0.00018331805682859762,0.0,0.7068744271310724,0.7066911090742438,0.0,0.28835930339138405,dyad_11,,,,,,,,,,,,,,,
107,120,0.49806706897139713,0.5001251168921892,0.4716894633241657,0.8063835487532087,0.4635130179684635,-0.12681659494059405,0.5525075187391517,0.3392005867253392,0.04204352382123213,0.5401283742731634,0.8027136046938027,0.1972863953061973,0.0,0.0,12211.081591492482,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8027136046938027,0.8027136046938027,0.0,0.1972863953061973,dyad_11,,,,,,,,,,,,,,,
108,180,0.4906651105334556,0.4872553082933089,0.477131405228231,0.6533744583473877,0.16718606782768103,-0.09626905412520624,0.37262848003544147,0.6995417048579285,-0.24371124934885424,0.5971371838454018,0.8560953253895509,0.13858845096241978,0.005316223648029331,0.005316223648029331,17078.172685609534,0.0,0.019615032080659945,0.0,0.019615032080659945,0.0,0.98038496791934,0.019615032080659945,0.0,0.0,0.019615032080659945,0.0,0.8498625114573786,0.836480293308891,0.0,0.13858845096241978,dyad_11,,,,,,,,,,,,,,,
109,240,0.48785527966629993,0.4869654304657132,0.4760427924954162,0.7548693902178829,0.33076640997433077,-0.06400258435625229,0.3534193590956179,0.5284195086175284,-0.32285605088962227,0.5524214284418164,0.8496516318298496,0.1455812247891456,0.004767143381004767,0.004767143381004767,21838.793729372937,0.0,0.02181884855152182,0.0016501650165016502,0.02181884855152182,0.0016501650165016502,0.9765309864319766,0.02346901356802347,0.0,0.0016501650165016502,0.021268793546021268,0.0,0.8357169050238357,0.8283828382838284,0.0022002200220022,0.14338100476714338,dyad_11,,,,,,,,,,,,,,,
110,300,0.5035466012520624,0.5010684298533455,0.48037159732538953,0.5790085249703636,0.22621448212648945,0.03164539886416132,0.3290999069667736,0.46599450045829516,-0.018063245126306138,0.539912975144363,0.6907424381301558,0.3085242896425298,0.0007332722273143905,0.0007332722273143905,26583.44326306141,0.0,0.0,0.0010999083409715857,0.0,0.0010999083409715857,0.9989000916590284,0.0010999083409715857,0.0,0.0010999083409715857,0.0010999083409715857,0.0,0.6907424381301558,0.6896425297891843,0.0,0.3085242896425298,dyad_11,,,,,,,,,,,,,,,
111,360,0.48891163559039236,0.49156445681701505,0.47589185712687937,0.8537157625528665,0.8525852585258525,0.06434189535130179,0.6219339130016196,0.03337000366703337,-0.056374126821415474,0.505901006615481,0.885955262192886,0.11404473780711405,0.0,0.0,31348.661899523286,0.0,0.035753575357535754,0.0,0.035753575357535754,0.0,0.9642464246424642,0.035753575357535754,0.0,0.0,0.035753575357535754,0.0,0.885955262192886,0.8502016868353502,0.0,0.11404473780711405,dyad_11,,,,,,,,,,,,,,,
112,420,0.4947439637415215,0.4917565305004583,0.4764117447497708,0.9537510308866483,0.17341888175985334,0.007239049153803856,0.5357865712040941,0.6991750687442713,-0.15220765986251145,0.6925556791425298,0.8725939505041247,0.12740604949587533,0.0,0.0,36098.00366636114,0.0,0.034647112740604946,0.0,0.034647112740604946,0.0,0.965352887259395,0.034647112740604946,0.0,0.0,0.03134738771769019,0.0,0.8412465627864345,0.8412465627864345,0.003299725022914757,0.12410632447296059,dyad_11,,,,,,,,,,,,,,,
113,480,0.5295560766550138,0.5253647468298067,0.4706055202796688,0.49693396406985585,0.09383624655013799,0.011814531600367986,0.3004661726099816,0.31481140754369824,-0.11088215010708372,0.5003652971468875,0.40864765409383624,0.5913523459061637,0.0,0.0,40876.16724931003,0.005151793928242871,0.021343146274149034,0.043790248390064394,0.016191352345906164,0.03863845446182153,0.9400183992640294,0.05482980680772769,0.0044158233670653175,0.015639374425023,0.03532658693652254,0.0,0.40220791168353265,0.3733210671573137,0.02465501379944802,0.5666973321067157,dyad_11,,,,,,,,,,,,,,,
114,0,0.5034549510485793,0.4793933363941338,0.4559219954188818,0.6273462604286953,0.40439963336388635,0.09165081890595783,0.7687099668823709,0.08799266727772685,-0.019446795845646195,0.2074099896724717,0.7217231897341888,0.2782768102658112,0.0,0.0,2418.662144821265,0.3164069660861595,0.608615948670944,0.2834097158570119,0.2922089825847846,0.27039413382218147,0.17231897341888175,0.5112740604949587,0.3171402383134739,0.055728689275893674,0.593583868010999,0.0,0.40458295142071493,0.12813932172318973,0.23409715857011915,0.044179651695692025,triad_01,0.22933088909257562,-0.031564889067277724,0.5754587097549648,0.013015582034830431,0.30339138405132904,0.0,0.4562786434463795,0.1528872593950504,0.39395050412465626,0.04821264894592117,0.06911090742438131,0.0,0.08689275893675527,0.2295142071494042,0.17231897341888175
115,60,0.5065823798826765,0.4821550698405133,0.4476826381008249,0.0065154701206306025,0.07791017415215398,-0.01879862229231897,0.7278857986501681,0.14922089825847845,-0.053952608879926665,0.40473753094958753,0.41319890009165905,0.5714023831347388,0.0,0.0153987167736022,7269.9972502291475,0.07039413382218149,0.16645279560036663,0.20403299725022914,0.11292392300641613,0.18716773602199815,0.47369385884509624,0.45591200733272225,0.03996333638863428,0.10394133822181485,0.2447296058661778,0.0,0.37323556370302474,0.1684692942254812,0.28157653528872595,0.28982584784601284,triad_01,0.216865261228231,-0.04684479467864344,0.8100644782027192,0.0,0.053528872593950505,0.016865261228230982,0.29734188817598534,0.22694775435380385,0.3994500458295142,0.02988084326306141,0.025847846012832264,0.0007332722273143905,0.013932172318973418,0.056461961503208064,0.47369385884509624
116,120,0.5030253574954162,0.4833239264668134,0.4603841829996333,0.6144196368581316,0.2621928859552622,-0.1754522112852952,0.7637328035325754,0.21067106710671066,-0.08287073673469013,0.44094345571507154,0.6408140814081408,0.3544187752108544,0.0,0.004767143381004767,12115.526952695269,0.05115511551155116,0.2104877154382105,0.19416941694169418,0.16978364503116977,0.17913458012467914,0.4732306563989732,0.4756142280894756,0.08342500916758343,0.08305830583058306,0.30363036303630364,0.0033003300330033004,0.5573890722405573,0.3371837183718372,0.21983865053171983,0.13458012467913458,triad_01,0.17748441510817747,-0.09072518558874221,0.621242370382441,0.004583791712504583,0.03612027869453612,0.010451045104510451,0.2794279427942794,0.23285661899523286,0.378987898789879,0.03281994866153282,0.0638063806380638,0.0,0.009534286762009535,0.04162082874954162,0.4732306563989732
117,180,0.5067542843098075,0.48325739985151234,0.4724335415013749,0.7507278205855668,0.28065994500458297,-0.055005862545554535,0.8219065406203789,0.11970669110907424,0.006233229205866182,0.38907857644164373,0.7596700274977085,0.22163153070577452,0.0,0.018698441796516956,16984.110540788268,0.14848762603116408,0.35013748854262144,0.3385884509624198,0.2067827681026581,0.2846929422548121,0.24949587534372136,0.6020164986251145,0.1770852428964253,0.22419798350137488,0.5725022914757104,0.016315307057745188,0.5825847846012833,0.18716773602199815,0.15930339138405133,0.06232813932172319,triad_01,0.39670027497708527,-0.20842489367754352,0.7125904459868623,0.04876260311640697,0.09459211732355637,0.0051329055912007334,0.4766269477543538,0.3769019248395967,0.4084326306141155,0.11200733272227315,0.076993583868011,0.00458295142071494,0.06819431714023831,0.08029330889092576,0.24949587534372136
