session,time_ms,arousal,dominance,valence,task_engagement,text_p_blue,speaking_p_blue,sentiment_p_blue,engagement_p_blue,text_p_green,speaking_p_green,sentiment_p_green,engagement_p_green
recording_dyad_04,960.0,0.51665944,0.5037637,0.44988036,0.006044359449999999,,False,-0.034985602,0.2969207,,False,-0.034985602,0.50765526
recording_dyad_04,1000.0,0.45269528,0.42485777,0.448484,0.00604435945,,False,-0.034985602,0.2969207,,False,-0.034985602,0.50765526
recording_dyad_04,1040.0,0.54476714,0.51003927,0.42149857,0.00604435945,,False,-0.034985602,0.2969207,,False,-0.034985602,0.50765526
recording_dyad_04,1080.0,0.45043284,0.41060182,0.39072385,0.006044359449999999,,False,-0.034985602,0.2969207,,False,-0.034985602,0.50765526
recording_dyad_04,1120.0,0.42266005,0.42169076,0.42434505,0.00604435945,,False,-0.034985602,0.2969207,,False,-0.034985602,0.50765526
recording_dyad_04,1160.0,0.44918028,0.44307792,0.4117893,0.006044359449999999,,False,-0.034985602,0.2969207,,False,-0.034985602,0.50765526
recording_dyad_04,1200.0,0.3696408,0.3746614,0.31939313,0.00604435945,,False,-0.034985602,0.2969207,,False,-0.034985602,0.50765526
recording_dyad_04,1240.0,0.4717332,0.45664164,0.3029911,0.00604435945,,False,-0.034985602,0.2969207,,False,-0.034985602,0.50765526
recording_dyad_04,1280.0,0.5017398,0.4752521,0.38314536,0.006044359449999999,,False,-0.034985602,0.2969207,,False,-0.034985602,0.50765526
recording_dyad_04,1320.0,0.3711009,0.32947934,0.33193007,0.00604435945,,False,-0.034985602,0.2969207,,False,-0.034985602,0.50765526
recording_dyad_04,1360.0,0.42460507,0.41517392,0.4068854,0.006044359449999999,,False,-0.034985602,0.2969207,,False,-0.034985602,0.50765526
recording_dyad_04,1400.0,0.39606196,0.41903305,0.42062452,0.00604435945,,False,-0.034985602,0.2969207,,False,-0.034985602,0.50765526
recording_dyad_04,1440.0,0.358801,0.3790948,0.4110284,0.00604435945,,False,-0.034985602,0.2969207,,False,-0.034985602,0.50765526
recording_dyad_04,1480.0,0.3863058,0.39479527,0.37615052,0.006044359449999999,,False,-0.034985602,0.2969207,,False,-0.034985602,0.50765526
recording_dyad_04,1520.0,0.54229736,0.5170603,0.33380622,0.00604435945,,False,-0.034985602,0.2969207,,False,-0.034985602,0.50765526
recording_dyad_04,1560.0,0.44056696,0.42033327,0.37403983,0.006044359449999999,,False,-0.034985602,0.2969207,,False,-0.034985602,0.50765526
recording_dyad_04,1600.0,0.42403644,0.4189516,0.4133868,0.005832869575,,False,-0.034985602,0.2969207,,False,-0.034985602,0.50765526
recording_dyad_04,1640.0,0.43490228,0.41312438,0.43955034,0.00519839995,,False,-0.034985602,0.2969207,,False,-0.034985602,0.50765526
recording_dyad_04,1680.0,0.37245104,0.37469018,0.4060795,0.00519839995,,False,-0.034985602,0.2969207,,False,-0.034985602,0.50765526
recording_dyad_04,1720.0,0.42876825,0.40111208,0.41035286,0.00519839995,,False,-0.034985602,0.2969207,,False,-0.034985602,0.50765526
recording_dyad_04,1760.0,0.3899109,0.4029718,0.36761737,0.00519839995,,False,-0.034985602,0.2969207,,False,-0.034985602,0.50765526
recording_dyad_04,1800.0,0.43529522,0.46122962,0.44739577,0.00519839995,,False,-0.034985602,0.2969207,,False,-0.034985602,0.50765526
recording_dyad_04,1840.0,0.42217407,0.43942922,0.45055702,0.00519839995,,False,-0.034985602,0.2969207,,False,-0.034985602,0.50765526
recording_dyad_04,1880.0,0.5418223,0.51550287,0.42453122,0.00519839995,,False,-0.034985602,0.2969207,,False,-0.034985602,0.50765526
recording_dyad_04,1920.0,0.4884851,0.4207296,0.3893842,0.00519839995,,False,-0.034985602,0.2969207,,False,-0.034985602,0.50765526
recording_dyad_04,1960.0,0.456245,0.42323452,0.39701617,0.00519839995,,False,-0.034985602,0.2969207,,False,-0.034985602,0.50765526
recording_dyad_04,2000.0,0.4483846,0.43216625,0.40034774,0.00519839995,,False,-0.034985602,0.2969207,,False,-0.034985602,0.50765526
recording_dyad_04,2040.0,0.45878989,0.4459087,0.42032647,0.00519839995,,False,-0.034985602,0.2969207,,False,-0.034985602,0.50765526
recording_dyad_04,2080.0,0.45943213,0.41255495,0.4077702,0.00519839995,,False,-0.034985602,0.2969207,,False,-0.034985602,0.50765526
recording_dyad_04,2120.0,0.46224374,0.4033617,0.38027275,0.00519839995,,False,-0.034985602,0.2969207,,False,-0.034985602,0.50765526
recording_dyad_04,2160.0,0.49747953,0.45069906,0.44162998,0.00519839995,,False,-0.034985602,0.2969207,,False,-0.034985602,0.50765526
recording_dyad_04,2200.0,0.39990094,0.39678735,0.42471713,0.00519839995,,False,-0.034985602,0.2969207,,False,-0.034985602,0.50765526
recording_dyad_04,2240.0,0.4543648,0.47260413,0.46484986,0.00519839995,,False,-0.034985602,0.2969207,,False,-0.034985602,0.50765526
recording_dyad_04,2280.0,0.4120317,0.43045115,0.38200352,0.00519839995,,False,-0.034985602,0.2969207,,False,-0.034985602,0.50765526
recording_dyad_04,2320.0,0.34861913,0.3676936,0.37444106,0.00519839995,,False,-0.034985602,0.2969207,,False,-0.034985602,0.50765526
recording_dyad_04,2360.0,0.45522463,0.4414392,0.44179165,0.00519839995,,False,-0.034985602,0.2969207,,False,-0.034985602,0.50765526
recording_dyad_04,2400.0,0.41290802,0.40248898,0.3949341,0.00519839995,,False,-0.034985602,0.2969207,,False,-0.034985602,0.50765526
recording_dyad_04,2440.0,0.41097796,0.4054542,0.3713702,0.00519839995,,False,-0.034985602,0.2969207,,False,-0.034985602,0.50765526
recording_dyad_04,2480.0,0.45854348,0.44827488,0.45600903,0.00519839995,,False,-0.034985602,0.2969207,,False,-0.034985602,0.50765526
recording_dyad_04,2520.0,0.42908207,0.42869756,0.40242195,0.00519839995,,False,-0.034985602,0.2969207,,False,-0.034985602,0.50765526
recording_dyad_04,2560.0,0.45590425,0.47752893,0.44069877,0.00519839995,,False,-0.034985602,0.2969207,,False,-0.034985602,0.50765526
recording_dyad_04,2600.0,0.51468045,0.47765186,0.41494006,0.00519839995,,False,-0.034985602,0.2969207,,False,-0.034985602,0.50765526
recording_dyad_04,2640.0,0.54400283,0.5150258,0.41242617,0.00519839995,,False,-0.034985602,0.2969207,,False,-0.034985602,0.50765526
recording_dyad_04,2680.0,0.43309525,0.41585717,0.39223376,0.00519839995,,False,-0.034985602,0.2969207,,False,-0.034985602,0.50765526
recording_dyad_04,2720.0,0.35944232,0.35296714,0.4237815,0.00519839995,,False,-0.034985602,0.2969207,,False,-0.034985602,0.50765526
