session,role,segment_count,total_segment_duration_s,total_words,words_per_second_overall,avg_words_per_segment,avg_word_length,question_ratio,statement_ratio,sentiment_p_blue_mean_avg,sentiment_p_blue_mean_spread,engagement_p_blue_mean_avg,engagement_p_blue_mean_spread,task_engagement_mean_avg,task_engagement_mean_spread,arousal_mean_avg,arousal_mean_spread,dominance_mean_avg,dominance_mean_spread,valence_mean_avg,valence_mean_spread,sentiment_p_green_mean_avg,sentiment_p_green_mean_spread,engagement_p_green_mean_avg,engagement_p_green_mean_spread,sentiment_p_red_mean_avg,sentiment_p_red_mean_spread,engagement_p_red_mean_avg,engagement_p_red_mean_spread,sentiment_p_blue_std_avg,sentiment_p_blue_std_spread,engagement_p_blue_std_avg,engagement_p_blue_std_spread,task_engagement_std_avg,task_engagement_std_spread,arousal_std_avg,arousal_std_spread,dominance_std_avg,dominance_std_spread,valence_std_avg,valence_std_spread,sentiment_p_green_std_avg,sentiment_p_green_std_spread,engagement_p_green_std_avg,engagement_p_green_std_spread,sentiment_p_red_std_avg,sentiment_p_red_std_spread,engagement_p_red_std_avg,engagement_p_red_std_spread
recording_triad_07,p_blue,26,72.44,238,3.285477636664826,9.153846153846153,4.165415303650598,0.15384615384615385,0.8461538461538461,-0.2543703122923077,0.485148287790386,0.4001543885072835,0.12461888404784975,0.6349512905585861,0.31475280007394746,0.4940246283028159,0.016369709958098614,0.479771803211662,0.013404693359773116,0.45703882905981225,0.018978552578646522,,,,,,,,,0.008418650914314792,0.031564550383149974,0.012137326982363231,0.02805722908943922,0.03579270689113279,0.09125444956993745,0.06310137618482513,0.009771359206112216,0.05458087649328826,0.010333860901131498,0.04742456658879652,0.007286286996699327,,,,,,,,
recording_triad_07,p_green,35,93.32000000000001,278,2.978996999571367,7.942857142857143,3.880785232710699,0.17142857142857143,0.8285714285714286,,,,,0.44200168623611175,0.32854192254154324,0.49895319407735794,0.0286845244657786,0.4872952180290933,0.024170019147363164,0.453651338920287,0.03442414306315001,-0.07777910132168736,0.3087940511976248,0.2395551596874693,0.12492005759514772,,,,,,,,,0.046211764263631896,0.09678016411380104,0.05800253128990259,0.02288040558002097,0.05193644272903405,0.017406802509320387,0.04032415482200048,0.012164669929167475,0.0011088173679957283,0.005933510393281125,0.014846695055613821,0.03355816823848489,,,,
recording_triad_07,p_red,32,101.8,302,2.9666011787819255,9.4375,3.6783338626689925,0.03125,0.96875,,,,,0.5510043735254088,0.34176967647199524,0.49323396415860554,0.03032152685920012,0.47654028334213033,0.027042194219556136,0.4476138017921978,0.023666785895970988,,,,,-0.08853059584657128,0.43891367142779286,0.49936887674960956,0.156309705232396,,,,,0.04306096406133761,0.09432889745864739,0.06176867937711348,0.019719728266143693,0.05436044608160495,0.01793235329058991,0.04490788702430544,0.010508255192426645,,,,,0.004791412003861052,0.014086292937794452,0.014003099608813142,0.030234349782867986
recording_triad_08,p_blue,13,23.641000000000002,91,3.8492449557971318,7.0,3.7444099378881983,0.23076923076923078,0.7692307692307693,-0.29892415338461537,0.315703442800601,0.25970388207152817,0.12647333372492886,0.30233835458801556,0.2859100132724594,0.48790110085226307,0.019322617984305436,0.46612647108501254,0.018178900468372873,0.46085681971992404,0.012716696499720908,,,,,,,,,1.7880995829299397e-17,3.144210634380063e-17,0.015091147565279581,0.037647754807846656,0.022894588669442224,0.06723959928272613,0.06041308614322327,0.01328147450016721,0.053323051636339554,0.011464196019023931,0.044116842578315725,0.010020245091800543,,,,,,,,
recording_triad_08,p_green,48,55.760000000000005,237,4.2503586800573885,4.9375,4.56541832010582,0.20833333333333334,0.7916666666666666,,,,,0.10313253241802071,0.2036558681428671,0.45053849307944766,0.028539472173069826,0.4518097153312548,0.019287039907280795,0.45068857386476324,0.014791792743059798,-0.15963373887979165,0.4173814332691508,0.4213895059408821,0.1609854059011132,,,,,,,,,0.009832277481813971,0.036253308824374476,0.07834906675816478,0.016803866826123122,0.06257310197423467,0.014400430036210672,0.03886541611451582,0.008108854805340935,3.3828237158810746e-17,6.001887431512936e-17,0.007297646572229653,0.017202753307008746,,,,
recording_triad_08,p_red,95,120.239,514,4.274819318191269,5.410526315789474,4.283992951836606,0.3263157894736842,0.6736842105263158,,,,,0.15193520727853538,0.2659223016006265,0.4922925702390865,0.02588410239910729,0.4726943238824802,0.01948857134726015,0.459129330987752,0.018381625744947064,,,,,-0.22258945859042734,0.3297377943141757,0.5683979720123666,0.1406844821935799,,,,,0.007046727825477149,0.030513959164758506,0.060192782932077485,0.013941429369850582,0.052313078871030344,0.012368346304170039,0.046600347105274505,0.01092641652857997,,,,,0.0037185194200968223,0.017708403944157756,0.005034873581931758,0.013277939409008876
recording_triad_09,p_blue,62,132.52000000000004,530,3.9993963175369744,8.548387096774194,4.018153740063318,0.03225806451612903,0.967741935483871,-0.17277805331451615,0.35299610431634715,0.49551709392404003,0.12750830085590062,0.780286110782654,0.20199746927481127,0.48709727092236244,0.015782990391420115,0.47712546805438355,0.014396809611096625,0.4673804054762187,0.018641068317914216,,,,,,,,,3.910122673673529e-17,7.061927653994543e-17,0.007561292068292381,0.015049447227054365,0.018330856345524543,0.05176959091474528,0.05317917003581101,0.01690208782915929,0.04570720189853736,0.012918804257044909,0.04498669589654388,0.01119482558591722,,,,,,,,
recording_triad_09,p_green,39,72.64099999999999,260,3.5792458804256553,6.666666666666667,3.9645694662936037,0.07692307692307693,0.9230769230769231,,,,,0.7054782823569359,0.2620527880591255,0.49021107575868744,0.01757891396619547,0.4686249924059372,0.01702038858334029,0.45359237829341864,0.01284657028998088,-0.053274966404358984,0.3086189686288259,0.5436394432422558,0.1037996339015139,,,,,,,,,0.019611056988926553,0.0536100347244183,0.05213172365751879,0.015544216356761753,0.04627415828942173,0.013799893849193143,0.04293478414069852,0.011212676454970075,3.9121628390518616e-17,9.257388635356429e-17,0.011788537529054422,0.02122834213223648,,,,
recording_triad_09,p_red,68,150.63899999999998,550,3.651112925603596,8.088235294117647,4.128192897830418,0.07352941176470588,0.9264705882352942,,,,,0.7621157780078093,0.219245946867132,0.4994141495506001,0.015300817491526968,0.4787372062139455,0.013570442223833603,0.4689797581629529,0.014665198675673674,,,,,-0.1252866376854278,0.3041227117153843,0.5694203559907282,0.1218441934856207,,,,,0.02355613472261725,0.06200240504803821,0.05221765538062981,0.01694202581160114,0.04570192399920203,0.014193887829531304,0.04088739833065008,0.012564753038539532,,,,,0.0025888106032245957,0.013071078521750257,0.006487161793699574,0.013492781956345843
recording_triad_10,p_blue,26,42.52,145,3.410159924741298,5.576923076923077,4.224238261738262,0.38461538461538464,0.6153846153846154,-0.2972636543461538,0.2848360138709936,0.15767432042755544,0.09617967762256148,0.3257106813706235,0.2577427799155782,0.4657522686336838,0.019739176310335515,0.465843116887822,0.01658620041242154,0.4819884067666012,0.01521558347014496,,,,,,,,,3.379374771470203e-17,5.662712896807418e-17,0.008105244640673945,0.01813449782808558,0.0010586580144425811,0.0034988768469669273,0.07355702036055962,0.017598141292325502,0.058389647796731586,0.015345242884518552,0.03416832680653194,0.008191530853278626,,,,,,,,
recording_triad_10,p_green,74,128.32,449,3.499064837905237,6.0675675675675675,4.021531065759764,0.0945945945945946,0.9054054054054054,,,,,0.48751051328978945,0.2925225450380294,0.4667275202062873,0.027466522981324806,0.46368629802866773,0.02189163249861216,0.4816157841340596,0.013798096299623433,-0.15805179892297297,0.2989795803288681,0.4623162412255476,0.08825445297973655,,,,,,,,,0.01701151277867638,0.051634156008003404,0.07131967360774072,0.019187331291881406,0.058874673399600626,0.01601667094679315,0.028271779482631744,0.00910115170297699,2.891596496780259e-17,4.6921519932321124e-17,0.0029770585167761317,0.007312759185583053,,,,
recording_triad_10,p_red,25,66.599,242,3.633688193516419,9.68,4.218000753269719,0.12,0.88,,,,,0.43550364760785937,0.3562744717790433,0.5061160150898092,0.03299496539254034,0.4871634358661764,0.025262550573416857,0.48198084825070386,0.018559542750506003,,,,,-0.18159038490000004,0.36603528573474714,0.3131826708478922,0.12305391284468678,,,,,0.024871983900642682,0.07757651763812547,0.06349918302445805,0.014102477609695931,0.055417337891771404,0.014266607975141421,0.039899216328821624,0.010718984327635081,,,,,3.832004158432767e-17,6.535176486073813e-17,0.011764826121117669,0.026599657758328128
recording_triad_11,p_blue,49,99.441,431,4.3342283364004786,8.795918367346939,4.574035975295823,0.14285714285714285,0.8571428571428571,-0.26596807669387756,0.3612274356297821,0.7921248453676549,0.09447627088084416,0.5139109476888931,0.2025558932551349,0.47404988121483665,0.01735766439973969,0.47169162636484147,0.013039819706551475,0.48036417977459756,0.01383606883949619,,,,,,,,,4.7368571650142204e-17,6.86541673141157e-17,0.0030575327208342148,0.009304252791521707,0.008335461282859136,0.029702524958517804,0.06310834961577133,0.015873137982371166,0.050920339426316616,0.012433140570242938,0.039442871084439717,0.008722013834200407,,,,,,,,
recording_triad_11,p_green,20,55.36000000000001,154,2.7817919075144504,7.7,4.422060810810811,0.05,0.95,,,,,0.5391901982738022,0.25482729146429883,0.49893233624646716,0.01731161250019548,0.47699417191852334,0.011617842754394531,0.4704374799985274,0.01419640726380632,-0.19237345586000001,0.23166342597734135,0.5805169951582382,0.15177582038405538,,,,,,,,,0.027821554667614812,0.0733322783633844,0.04889255340030822,0.013981750539347226,0.04133415526384973,0.01164303343062308,0.04305441892874728,0.008017446013817467,2.0209528495129803e-17,3.4639239668976334e-17,0.004840341400966364,0.020453625380440356,,,,
recording_triad_11,p_red,41,101.16000000000001,326,3.222617635429023,7.951219512195122,3.90026876133423,0.07317073170731707,0.926829268292683,,,,,0.5586444080994629,0.259162640915784,0.49854862102497,0.013886188011476943,0.47252150194316317,0.011645923167765002,0.4639902068105133,0.017207519942025563,,,,,-0.1810653182195122,0.31808222541408543,0.5774057404783738,0.09707444471446469,,,,,0.0190810357734623,0.061812615143655256,0.057889887041741486,0.012336348878224207,0.051353085448655626,0.00971463982358161,0.046286187803240654,0.011992271752439682,,,,,4.1527587601737465e-17,7.104498244311775e-17,0.009173658918992038,0.016860319143113412
recording_triad_12,p_blue,25,85.84,293,3.4133271202236717,11.72,3.941487952042871,0.04,0.96,-0.11980761221200002,0.3771724468883369,0.36979332450604924,0.194576954365913,0.8084475333240507,0.2457795945560876,0.49013727421978864,0.032623757293709005,0.4776153318709557,0.029417183450794394,0.4766629265094875,0.015243038307838522,,,,,,,,,2.489328188026718e-17,4.3696096979847947e-17,0.02725595871952482,0.05006766196817118,0.009100363489872854,0.023068565043076805,0.06657747293342862,0.016413260907110382,0.05583787737661669,0.013111008485454696,0.03784998498685909,0.011919163303888522,,,,,,,,
recording_triad_12,p_green,40,167.44,386,2.305303392259914,9.65,5.261953000703,0.05,0.95,,,,,0.661465517282903,0.24250942570643488,0.48991885536811586,0.02320885859198518,0.4792919176524988,0.021334527721562944,0.48001604360286576,0.01241744189427271,-0.1565903273825,0.3207213714397935,0.5476107334400006,0.11792913873472634,,,,,,,,,0.027224648547521952,0.05449333712251288,0.06873138903159665,0.013936680091522102,0.05818019123557908,0.013038747514260499,0.03471117361723165,0.006992064164501772,3.939990694812323e-17,5.7143897620451e-17,0.012939533113069978,0.020052415645423143,,,,
recording_triad_12,p_red,38,160.64,431,2.6830179282868527,11.342105263157896,4.801765002787466,0.23684210526315788,0.7631578947368421,,,,,0.5007424999784177,0.32796326609828835,0.4947966324585156,0.037246348933958895,0.48715568975561974,0.034050404445370754,0.48096745369849575,0.016524273921055512,,,,,-0.06837584741148324,0.40657715375057846,0.5610359656846474,0.14045485165943694,,,,,0.03628164141403376,0.08682833527679436,0.07006026302736235,0.01624802161434144,0.056607832714331285,0.014157996706120822,0.032451072190752696,0.010759697384354956,,,,,0.00269441771753633,0.015518630175213871,0.017161463451029247,0.02840979174949562
recording_triad_13,p_blue,33,69.519,221,3.1789870395143773,6.696969696969697,3.6629050831063212,0.030303030303030304,0.9696969696969697,-0.12521233378787877,0.21480903575873683,0.4056463719223951,0.06978638177674369,0.6243399810358201,0.25304115973145536,0.49373184645872203,0.02740840338839469,0.48033774777160887,0.02430270710621234,0.46666118000819107,0.01747892526011572,,,,,,,,,1.2859294857903832e-17,3.889862991687003e-17,0.006480310088168386,0.01728195331393168,0.011874615204961272,0.038526352345527766,0.06752310697777711,0.02177726311829175,0.05946982678857904,0.018535005036852282,0.03817607243241477,0.01297876079683141,,,,,,,,
recording_triad_13,p_green,92,309.839,1033,3.3339895881409376,11.228260869565217,4.370437022156476,0.05434782608695652,0.9456521739130435,,,,,0.7492358799806693,0.22715843901018803,0.4962368344807377,0.032807519613707245,0.4833798933607633,0.026851216136036485,0.4751917054324822,0.01551444096723568,-0.10931747497826087,0.351348847404952,0.7175021490721746,0.11824760215530518,,,,,,,,,0.011049804265758374,0.030721085801864053,0.06394011214980734,0.0186476616591417,0.0570706676530413,0.015059859082883015,0.03794785360960082,0.01167194020336219,3.421364942565127e-17,5.66373100583123e-17,0.008894941617697103,0.022822489779471555,,,,
recording_triad_13,p_red,46,161.32,510,3.161418299032978,11.08695652173913,4.240697612577013,0.021739130434782608,0.9782608695652174,,,,,0.7749421830900183,0.18222644269000227,0.4595182556163968,0.03411340922936224,0.46820828969880773,0.025217063070086646,0.47542529465722005,0.019572212750548438,,,,,-0.05075877514026481,0.41218360536226095,0.5662348278883897,0.13614214125883703,,,,,0.024690338274840153,0.061369633796586734,0.0703210582119928,0.016613266676740672,0.05618860784405364,0.011907732201864083,0.0356441925939014,0.005057265505944136,,,,,0.0004187971169882431,0.002147701505681389,0.011659213152077033,0.019711830019276927
recording_triad_14,p_blue,60,91.2,341,3.739035087719298,5.683333333333334,3.6817825230325227,0.06666666666666667,0.9333333333333333,-0.11795028442666668,0.2784725112670561,0.392883125690768,0.10549339874442984,0.6704881258694756,0.20400793191002461,0.5120017402406623,0.04617757284340882,0.4963385199122968,0.039278731576415565,0.4788763619008077,0.01769649258435222,,,,,,,,,2.843500897705316e-17,4.632937619074505e-17,0.009230389756564622,0.02285374278004718,0.00849751353033493,0.023404893273081782,0.06016180166387202,0.022976828407528925,0.05186357017774915,0.019948776128484925,0.0368309115015926,0.01446219064490475,,,,,,,,
recording_triad_14,p_green,55,180.15899999999996,549,3.047308211080213,9.981818181818182,4.356386836995673,0.18181818181818182,0.8181818181818182,,,,,0.6475417719330021,0.1829844518345396,0.4984363492881302,0.04014836688983822,0.4841738409646103,0.03417477021692396,0.4691241813689353,0.018650888708581795,-0.2090067771818182,0.4077727788356077,0.4955516750089101,0.14400948315500572,,,,,,,,,0.008289978824104578,0.01951877143541836,0.06852403344475373,0.019968220047858164,0.06086164339978974,0.01797182501422834,0.0379662368625691,0.010567346440386231,6.479980693444273e-17,9.28629843991845e-17,0.02207515505700277,0.03213721263114326,,,,
recording_triad_14,p_red,59,207.72000000000003,754,3.6298863855189674,12.779661016949152,4.793995698008315,0.05084745762711865,0.9491525423728814,,,,,0.6504108991647455,0.20390662608730367,0.4781259306076625,0.023379608287837483,0.4705945570622347,0.019491313919249343,0.4703913622444836,0.014863957248282626,,,,,-0.14847412395698714,0.40313695809437694,0.5585291063751864,0.17000984915657405,,,,,0.02838637237810582,0.06409828753310282,0.08450444261358932,0.017655554775319816,0.06985653100412693,0.015149344578395329,0.04049507664998153,0.007923976739122275,,,,,0.0006346043310920282,0.00353335022335015,0.018742712741895307,0.03760374595399402
