seconds_interaction_window,dyad_01_MG_P1P2,dyad_02_MG_P1P2,dyad_03_MG_P1P2,dyad_04_MG_P1P2,dyad_05_MG_P1P2,dyad_06_MG_P1P2,dyad_07_MG_P1P2,dyad_08_MG_P1P2,dyad_09_MG_P1P2,dyad_10_MG_P1P2,dyad_11_MG_P1P2,triad_01_MG_P1P2,triad_01_MG_P1P3,triad_01_MG_P2P3,triad_03_MG_P1P2,triad_03_MG_P1P3,triad_03_MG_P2P3,triad_04_MG_P1P2,triad_04_MG_P1P3,triad_04_MG_P2P3,triad_05_MG_P1P2,triad_05_MG_P1P3,triad_05_MG_P2P3,triad_06_MG_P1P2,triad_06_MG_P1P3,triad_06_MG_P2P3,triad_07_MG_P1P2,triad_07_MG_P1P3,triad_07_MG_P2P3,triad_08_MG_P1P2,triad_08_MG_P1P3,triad_08_MG_P2P3,triad_09_MG_P1P2,triad_09_MG_P1P3,triad_09_MG_P2P3,triad_02_MG_P1P2,triad_02_MG_P1P3,triad_02_MG_P2P3,triad_11_MG_P1P2,triad_11_MG_P1P3,triad_11_MG_P2P3,triad_10_MG_P1P2,triad_10_MG_P1P3,triad_10_MG_P2P3,triad_14_MG_P1P2,triad_14_MG_P1P3,triad_14_MG_P2P3,triad_12_MG_P1P2,triad_12_MG_P1P3,triad_12_MG_P2P3,triad_13_MG_P1P2,triad_13_MG_P1P3,triad_13_MG_P2P3
365.0,0.0,0.0,0.7272727272727273,0.10899182561307902,0.43276283618581907,0.5289017341040463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
370.0,0.0,0.0,0.4768211920529801,0.19390581717451524,0.9545454545454546,0.2785923753665689,0.011363636363636364,0.0,0.0,0.07017543859649122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11490683229813664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14960629921259844,0.0,0.0,0.0,,,,0.0,0.0,0.006666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007246376811594203,0.0
375.0,0.0,0.0,0.45484949832775917,0.22727272727272727,0.5492610837438424,0.49127906976744184,0.0,0.0,0.0,0.21721311475409835,0.0,0.2704714640198511,0.0,0.20595533498759305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06521739130434782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3229571984435798,0.0,0.0,0.0,,,,0.0,0.04861111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03690036900369004,0.0
380.0,0.0,0.0,0.3424657534246575,0.0,0.9318734793187348,0.4314868804664723,0.0,0.0,0.0,0.38589211618257263,0.0,0.0,0.0,0.22443890274314215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0380952380952381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.028688524590163935,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14016172506738545,0.0,0.0,0.0,0.0
385.0,0.0,0.0,0.574750830564784,0.3615819209039548,0.24879227053140096,0.8757225433526011,0.5734463276836158,0.0,0.0,0.0,0.0,0.017587939698492462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006153846153846154,0.0,0.04590163934426229,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.047619047619047616,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
390.0,0.0,0.0,0.3023255813953488,0.6284153005464481,0.6038647342995169,0.28488372093023256,0.02247191011235955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.17842323651452283,0.047979797979797977,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02456140350877193,0.0
395.0,0.0,0.0,0.760797342192691,0.6508379888268156,0.47,0.5214899713467048,0.0,0.0,0.0,0.0,0.0,0.0,0.057692307692307696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05246913580246913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.045081967213114756,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.296028880866426,0.0
400.0,0.0,0.0,0.19594594594594594,0.34285714285714286,0.42606516290726815,0.672514619883041,0.0,0.0,0.0,0.4008097165991903,0.0,0.0,0.0825,0.0275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03741496598639456,0.0,0.0,0.0,,,,0.0,0.0,0.13765182186234817,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07011070110701106,0.0
405.0,0.0,0.0,0.7003257328990228,0.9195402298850575,0.35279187817258884,0.6742857142857143,0.0,0.0,0.0,,0.0,0.0,0.145679012345679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2053872053872054,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2743682310469314,0.0
410.0,0.0,0.0,0.313915857605178,0.45108695652173914,0.5596816976127321,0.3901734104046243,0.26,0.0,0.0,,0.0,0.005025125628140704,0.0,0.08793969849246232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02040816326530612,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.15966386554621848,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
415.0,0.0,0.0,0.6464968152866242,0.509915014164306,0.7912371134020618,0.10601719197707736,0.15934065934065933,0.04697986577181208,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006230529595015576,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.24489795918367346,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
420.0,0.0,0.0,0.4337748344370861,0.0,0.8025316455696202,0.5325779036827195,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009316770186335404,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
425.0,0.0,0.0,0.6560509554140127,0.0,0.6608040201005025,0.5213675213675214,0.008547008547008548,0.0,0.0,,0.0,0.0,0.0,0.0,0.0028169014084507044,0.0,0.0,0.0,0.0,0.0,0.033846153846153845,0.0,0.0,0.046822742474916385,0.0,0.016722408026755852,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20802919708029197,0.0
430.0,0.0,0.0,0.6577181208053692,0.0,0.7875,0.20402298850574713,0.16666666666666666,0.0,0.0,,0.0,0.0,0.022058823529411766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009009009009009009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.09126984126984126,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
435.0,0.0,0.0,0.5361842105263158,0.33994334277620397,0.5139240506329114,0.6905444126074498,0.1780821917808219,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055900621118012424,0.009316770186335404,0.0,0.0,0.0,,,,,,,0.0,0.0,0.2125,0.023076923076923078,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11355311355311355,0.0
440.0,0.0,0.0,0.8131147540983606,0.6198347107438017,0.5360824742268041,0.014492753623188406,0.019553072625698324,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10780669144981413,0.0
445.0,0.0,0.0,0.8841059602649006,0.16147308781869688,0.8193384223918575,0.34615384615384615,0.061452513966480445,0.0,0.0,,0.0,0.0,0.0025380710659898475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4175824175824176,0.0
450.0,0.0,0.0,0.6258064516129033,0.0,0.6243523316062176,0.2235294117647059,0.2966101694915254,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.059895833333333336,0.0,0.0,0.23722627737226276,0.0
455.0,0.0,0.0,0.87,0.1771117166212534,0.9710526315789474,0.5648414985590778,0.02608695652173913,0.0,0.0,,0.0,0.0,0.0,0.029339853300733496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,0.0,0.12546125461254612,0.0
460.0,0.0,0.0,0.7311475409836066,0.35097493036211697,0.6153846153846154,0.025936599423631124,0.016901408450704224,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16510903426791276,0.0,0.0,0.0,0.026402640264026403,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,0.0,0.0,0.0
465.0,0.0,0.0,0.14521452145214522,0.0423728813559322,0.827930174563591,0.05730659025787966,0.5706214689265536,0.0,0.5911111111111111,,0.0,0.0,0.02962962962962963,0.0,0.0,0.0,0.0,0.0,0.048723897911832945,0.0,0.009174311926605505,0.0,0.0,0.013605442176870748,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,0.0,0.051094890510948905,0.0
470.0,0.0,0.0,0.8104575163398693,0.1092436974789916,0.9316455696202531,0.14367816091954022,0.5484764542936288,0.0,0.5020242914979757,,0.0,0.0,0.1162227602905569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,0.0,0.06159420289855073,0.0
475.0,0.0,0.0,0.9250814332247557,0.06887052341597796,0.6548223350253807,0.7677053824362606,0.0,0.0,0.0967741935483871,,0.0,0.0,0.7290167865707434,0.0815347721822542,0.002849002849002849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033444816053511705,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,0.0,0.12087912087912088,0.0
480.0,0.0,0.0,0.7672131147540984,0.6524064171122995,0.5812182741116751,0.7692307692307693,0.09943181818181818,0.0,0.0,,0.0,0.011990407673860911,0.0,0.0407673860911271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013605442176870748,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,0.0,0.0695970695970696,0.0
485.0,0.0,0.0,0.770764119601329,0.8333333333333334,0.9190600522193212,0.8997134670487106,0.0896358543417367,0.0,0.0,,0.0,0.0,0.0,0.3403755868544601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012944983818770227,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,0.0,0.0851063829787234,0.0
490.0,0.0,0.0,0.636963696369637,0.8402203856749312,0.7906976744186046,0.5356125356125356,0.2570621468926554,0.0,0.25650557620817843,,0.0,0.0,0.0,0.3932853717026379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01592356687898089,0.0,0.0,0.05228758169934641,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,0.09747292418772563,0.0,0.0
495.0,0.0,,0.0,0.4028169014084507,0.8202531645569621,0.7852941176470588,0.06353591160220995,0.0,0.8217054263565892,,0.05670103092783505,0.0,0.0,0.007371007371007371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13442622950819672,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,0.03237410071942446,0.37050359712230213,0.0
500.0,0.0,,0.3583061889250814,0.8817204301075269,0.8734177215189873,0.7594202898550725,0.2200557103064067,0.0,0.0,,0.0,0.0,0.0,0.1070559610705596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.076158940397351,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,0.0,0.07581227436823104,0.0
505.0,0.0,,1.0,0.38268156424581007,0.6835443037974683,0.5882352941176471,0.2956521739130435,0.0,0.0,,0.0,0.07451923076923077,0.004807692307692308,0.0985576923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04294478527607362,0.0,0.0,0.22772277227722773,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,0.0,0.0,0.0
510.0,0.0,,0.8093645484949833,0.20916905444126074,0.7051282051282052,0.8285714285714286,0.08547008547008547,0.0,0.038461538461538464,,0.0,0.04390243902439024,0.0,0.0,0.0,0.0,0.0,0.0,0.10046728971962617,0.0,0.0,0.0,0.0,0.0,0.19078947368421054,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,0.0,0.03636363636363636,0.0
515.0,0.0,,0.3926174496644295,0.12396694214876033,0.46134020618556704,0.8463768115942029,0.18181818181818182,0.0,0.0,,0.0,0.026570048309178744,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,0.0,0.19636363636363635,0.0
520.0,0.0,,0.5131578947368421,0.8997289972899729,0.9181585677749361,0.4437869822485207,0.03571428571428571,0.0,0.0,,0.0,0.07542579075425791,0.09732360097323602,0.1897810218978102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,0.0,0.4489051094890511,0.0
525.0,0.0,,0.27796610169491526,0.07758620689655173,0.7064935064935065,0.0,0.26795580110497236,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03492063492063492,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,0.0,0.03260869565217391,0.0
530.0,0.0,,0.2604501607717042,0.08539944903581267,0.736,0.0,0.06017191977077364,0.0,0.0,,0.0,0.007407407407407408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062111801242236024,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,0.0,0.025,0.0
535.0,0.0,,0.46621621621621623,0.5256064690026954,0.8282051282051283,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07210031347962383,0.0,0.0,0.010101010101010102,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,0.0,0.2518518518518518,0.0
540.0,0.0,,0.7904761904761904,0.6498599439775911,0.9205128205128205,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033112582781456954,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,0.0,0.15217391304347827,0.0
545.0,0.0,,0.00974025974025974,0.12320916905444126,0.7723785166240409,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38837920489296635,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,0.0,0.28,0.0
550.0,0.0,,0.7124183006535948,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.009685230024213076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.396875,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,0.0,0.0,0.0
555.0,0.0,,0.4459016393442623,0.06906077348066299,0.28125,,0.03954802259887006,0.0,0.0,,,0.0,0.18401937046004843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006269592476489028,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,0.0,0.20588235294117646,0.0
560.0,0.0,,0.5986842105263158,0.23512747875354106,0.7216494845360825,,0.3140495867768595,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012269938650306749,0.0,0.0,0.0,0.003355704697986577,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,0.0,0.21942446043165467,0.0
565.0,0.0,,0.11363636363636363,0.0,0.9948849104859335,,0.24383561643835616,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42105263157894735,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,0.0,0.21428571428571427,0.0
570.0,0.0,,0.5775577557755776,0.0,0.6616541353383458,,0.5446927374301676,0.0,,,,0.0,0.0,0.059113300492610835,0.0,0.0,0.0,0.0,0.06074766355140187,0.0,0.0,0.0,0.0,0.0,0.034129692832764506,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,0.0,0.0,0.0
575.0,0.0,,0.22044728434504793,0.0,0.9353233830845771,,0.23595505617977527,0.0,,,,0.0,0.0,0.1162227602905569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,0.0,0.14233576642335766,0.0
580.0,0.0,,0.21621621621621623,0.38055555555555554,0.08695652173913043,,0.7466307277628033,0.0,,,,0.0,0.0,0.08108108108108109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,0.0,0.14181818181818182,0.0
585.0,0.0,,0.9352750809061489,0.16666666666666666,0.7025641025641025,,0.211864406779661,0.0,,,,0.0,0.0,0.15424164524421594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0036900369003690036,0.0
590.0,0.0,,0.003389830508474576,0.1048158640226629,0.6875,,0.011111111111111112,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025522041763341066,0.0,0.0,0.0,0.0,0.0,0.050505050505050504,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
595.0,0.0,,0.40064102564102566,0.18051575931232092,0.6183206106870229,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.4473684210526316,0.0
600.0,0.0,,0.521594684385382,0.8417910447761194,0.6857142857142857,,0.05817174515235457,0.0,,,,0.0,0.0,0.03535353535353535,0.0,0.0,0.0,0.0,0.09662921348314607,0.0,0.0,0.028481012658227847,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.1259259259259259,0.0
605.0,0.0,,0.5510204081632653,0.0,0.9300518134715026,,0.26869806094182824,0.0,,,,0.0,0.0,0.3713592233009709,0.0,0.0,0.0,0.0,0.002257336343115124,0.0,0.0,0.0,0.0,0.0,0.10101010101010101,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.01838235294117647,0.0
610.0,,,0.4576271186440678,0.3903133903133903,0.6854219948849105,,0.0056022408963585435,0.0,,,,0.0,0.0,0.38613861386138615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
615.0,,,0.7068965517241379,0.5393586005830904,0.5900783289817232,,0.1638418079096045,0.0,,,,0.0,0.0,0.05853658536585366,,,,0.0,0.16703786191536749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
620.0,,,0.9315960912052117,0.014124293785310734,0.12020460358056266,,0.39775910364145656,0.0,,,,0.0,0.0,0.0,,,,0.0,0.27927927927927926,0.0,0.0,0.025,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
625.0,,,0.3938356164383562,0.0,0.6077922077922078,,0.4309859154929577,0.0,,,,0.0,0.0,0.4720194647201946,,,,0.0,0.04337899543378995,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
630.0,,,0.0,0.0,0.8290155440414507,,0.4090909090909091,0.0,,,,0.0,0.0,0.6537530266343826,,,,0.0,0.006756756756756757,0.0,0.0,0.003105590062111801,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
635.0,,,0.936026936026936,0.0,0.6067708333333334,,0.0,0.0,,,,0.0,0.0,0.36097560975609755,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
640.0,,,0.5993377483443708,0.0,0.24102564102564103,,0.0625,0.0,,,,0.0,0.0,0.3472906403940887,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
645.0,,,0.13175675675675674,0.0,0.07672634271099744,,0.22988505747126436,0.0,,,,0.0,0.010178117048346057,0.25699745547073793,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
650.0,,,0.8205980066445183,0.0,0.002570694087403599,,,0.0,,,,0.0,0.0,0.012195121951219513,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
655.0,,,0.3818770226537217,0.0,0.0,,,0.0,,,,0.0,0.0,0.02030456852791878,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
660.0,,,0.4150326797385621,0.0,,,,0.0,,,,0.0,0.0,0.3710843373493976,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
665.0,,,0.912621359223301,,,,,0.0,,,,0.0,0.0,0.21739130434782608,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670.0,,,0.987012987012987,,,,,0.0,,,,0.0,0.01488833746898263,0.0,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
675.0,,,0.5436241610738255,,,,,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
680.0,,,0.9419795221843004,,,,,0.0,,,,0.0,0.022670025188916875,0.0025188916876574307,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
685.0,,,0.9743589743589743,,,,,0.0,,,,0.0,0.0,0.05378973105134474,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
690.0,,,1.0,,,,,0.0,,,,0.0,0.06845965770171149,0.0,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
695.0,,,0.7854785478547854,,,,,0.0,,,,0.0,0.0,0.7346437346437347,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
700.0,,,0.4886731391585761,,,,,0.0,,,,0.0,0.0,0.5251256281407035,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
705.0,,,0.5142857142857142,,,,,0.0,,,,0.0,0.0,0.5324675324675324,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
710.0,,,0.10963455149501661,,,,,0.0,,,,0.0,0.0,0.57356608478803,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
715.0,,,0.313915857605178,,,,,0.0,,,,0.0,0.0,0.6195372750642674,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720.0,,,0.0,,,,,0.0,,,,0.0,0.0,0.31565656565656564,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
725.0,,,,,,,,0.0,,,,0.0,0.0,0.04534005037783375,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
730.0,,,,,,,,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
735.0,,,,,,,,0.0,,,,0.0,0.02689486552567237,0.0,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
740.0,,,,,,,,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
745.0,,,,,,,,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
750.0,,,,,,,,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
755.0,,,,,,,,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
760.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
765.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
770.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
775.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
780.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
785.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
790.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
795.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
805.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
810.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
