analysis,target,model,feature,coef
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc084,-0.0016655884300026964
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc085,-0.005560815736851659
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc086,-0.002112836176637257
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc087,-0.005605844336026662
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc088,0.002554224032453852
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc089,0.0015510946962590494
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc090,-0.003958889832406807
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc091,0.005358131769255037
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc092,-0.002780605021740744
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc093,-0.004506377952632957
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc094,-0.007652015554194584
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc095,-0.0010622612526320634
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc096,0.004106554248904403
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc097,-0.0033376272902477617
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc098,-0.0029545323305395516
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc099,-0.006509336867342658
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc100,-0.002831175379506805
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc101,0.005623173528909503
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc102,-0.005167753505240684
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc103,-0.00036408265338735713
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc104,-0.0006725300626325427
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc105,-0.013205613922081534
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc106,-0.0018646624094302677
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc107,-0.0020794686582044563
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc108,0.0005542571096456184
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc109,-0.006339638340305636
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc110,0.00651700438719875
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc111,-0.0002606740004886342
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc112,-0.0058783279131685235
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc113,0.003277498326557043
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc114,-0.003018298743382695
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc115,-0.0016770249788442043
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc116,0.0022139296730626598
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc117,0.002419048902504774
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc118,0.0036036944353357906
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc119,-0.0015308733879328702
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc120,-0.0031371549274548504
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc121,-0.000518095777110143
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc122,0.003022325388610161
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc123,0.005451785970370474
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc124,-0.004542115631395903
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc125,-0.003868589579042281
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc126,0.00016551346414409192
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc127,0.00376452123912728
