analysis,group_split,target,model,fold,group,accuracy,f1_macro
window_60s_group_task_engagement_base_all,all,task_engagement,Logistic Regression,7,dyad_04,0.5833333333333334,0.53125
window_60s_group_task_engagement_base_all,all,task_engagement,Baseline Uniform,8,dyad_05,0.5,0.5
window_60s_group_task_engagement_base_all,all,task_engagement,QDA,8,dyad_05,0.6666666666666666,0.5555555555555556
window_60s_group_task_engagement_base_all,all,task_engagement,SVM (rbf),8,dyad_05,0.7083333333333334,0.6307692307692307
window_60s_group_task_engagement_base_all,all,task_engagement,SVM (linear),8,dyad_05,0.6666666666666666,0.5966386554621849
window_60s_group_task_engagement_base_all,all,task_engagement,Naive Bayes,8,dyad_05,0.7083333333333334,0.6307692307692307
window_60s_group_task_engagement_base_all,all,task_engagement,kNN,8,dyad_05,0.75,0.6974789915966386
window_60s_group_task_engagement_base_all,all,task_engagement,Random Forest,8,dyad_05,0.7083333333333334,0.6307692307692307
window_60s_group_task_engagement_base_all,all,task_engagement,Logistic Regression,8,dyad_05,0.6666666666666666,0.5966386554621849
window_60s_group_task_engagement_base_all,all,task_engagement,Baseline Uniform,9,dyad_07,0.5,0.4666666666666667
window_60s_group_task_engagement_base_all,all,task_engagement,QDA,9,dyad_07,0.7083333333333334,0.5213675213675213
window_60s_group_task_engagement_base_all,all,task_engagement,SVM (rbf),9,dyad_07,0.7083333333333334,0.4146341463414634
window_60s_group_task_engagement_base_all,all,task_engagement,SVM (linear),9,dyad_07,0.75,0.6210526315789473
window_60s_group_task_engagement_base_all,all,task_engagement,Naive Bayes,9,dyad_07,0.7083333333333334,0.5213675213675213
window_60s_group_task_engagement_base_all,all,task_engagement,kNN,9,dyad_07,0.7083333333333334,0.5213675213675213
window_60s_group_task_engagement_base_all,all,task_engagement,Random Forest,9,dyad_07,0.7916666666666666,0.6581196581196581
window_60s_group_task_engagement_base_all,all,task_engagement,Logistic Regression,9,dyad_07,0.75,0.6210526315789473
window_60s_group_task_engagement_base_all,all,task_engagement,Baseline Uniform,10,triad_02,0.4583333333333333,0.4079696394686907
window_60s_group_task_engagement_base_all,all,task_engagement,QDA,10,triad_02,0.9583333333333334,0.8883720930232558
window_60s_group_task_engagement_base_all,all,task_engagement,SVM (rbf),10,triad_02,0.9166666666666666,0.7272727272727273
window_60s_group_task_engagement_base_all,all,task_engagement,SVM (linear),10,triad_02,0.875,0.4666666666666667
window_60s_group_task_engagement_base_all,all,task_engagement,Naive Bayes,10,triad_02,0.6666666666666666,0.5966386554621849
window_60s_group_task_engagement_base_all,all,task_engagement,kNN,10,triad_02,0.9166666666666666,0.7272727272727273
window_60s_group_task_engagement_base_all,all,task_engagement,Random Forest,10,triad_02,1.0,1.0
window_60s_group_task_engagement_base_all,all,task_engagement,Logistic Regression,10,triad_02,0.875,0.4666666666666667
window_60s_group_task_engagement_base_all,all,task_engagement,Baseline Uniform,11,triad_07,0.375,0.34664246823956446
window_60s_group_task_engagement_base_all,all,task_engagement,QDA,11,triad_07,0.9166666666666666,0.9142857142857144
window_60s_group_task_engagement_base_all,all,task_engagement,SVM (rbf),11,triad_07,0.9166666666666666,0.9142857142857144
window_60s_group_task_engagement_base_all,all,task_engagement,SVM (linear),11,triad_07,0.875,0.873015873015873
window_60s_group_task_engagement_base_all,all,task_engagement,Naive Bayes,11,triad_07,0.875,0.8693284936479129
window_60s_group_task_engagement_base_all,all,task_engagement,kNN,11,triad_07,0.875,0.873015873015873
window_60s_group_task_engagement_base_all,all,task_engagement,Random Forest,11,triad_07,0.875,0.873015873015873
window_60s_group_task_engagement_base_all,all,task_engagement,Logistic Regression,11,triad_07,0.875,0.873015873015873
window_60s_group_task_engagement_base_all,all,task_engagement,Baseline Uniform,12,triad_09,0.4583333333333333,0.4079696394686907
window_60s_group_task_engagement_base_all,all,task_engagement,QDA,12,triad_09,0.9166666666666666,0.8095238095238095
window_60s_group_task_engagement_base_all,all,task_engagement,SVM (rbf),12,triad_09,0.9166666666666666,0.7272727272727273
window_60s_group_task_engagement_base_all,all,task_engagement,SVM (linear),12,triad_09,0.9583333333333334,0.8883720930232558
window_60s_group_task_engagement_base_all,all,task_engagement,Naive Bayes,12,triad_09,0.9166666666666666,0.8095238095238095
window_60s_group_task_engagement_base_all,all,task_engagement,kNN,12,triad_09,0.9166666666666666,0.7272727272727273
window_60s_group_task_engagement_base_all,all,task_engagement,Random Forest,12,triad_09,0.875,0.4666666666666667
window_60s_group_task_engagement_base_all,all,task_engagement,Logistic Regression,12,triad_09,0.9166666666666666,0.8095238095238095
window_60s_group_task_engagement_base_all,all,task_engagement,Baseline Uniform,13,triad_10,0.5416666666666666,0.5408695652173914
window_60s_group_task_engagement_base_all,all,task_engagement,QDA,13,triad_10,0.625,0.5901328273244781
window_60s_group_task_engagement_base_all,all,task_engagement,SVM (rbf),13,triad_10,0.75,0.6666666666666667
window_60s_group_task_engagement_base_all,all,task_engagement,SVM (linear),13,triad_10,0.6666666666666666,0.49473684210526314
window_60s_group_task_engagement_base_all,all,task_engagement,Naive Bayes,13,triad_10,0.625,0.6243478260869566
window_60s_group_task_engagement_base_all,all,task_engagement,kNN,13,triad_10,0.625,0.38461538461538464
window_60s_group_task_engagement_base_all,all,task_engagement,Random Forest,13,triad_10,0.8333333333333334,0.7983193277310925
window_60s_group_task_engagement_base_all,all,task_engagement,Logistic Regression,13,triad_10,0.6666666666666666,0.49473684210526314
window_60s_group_task_engagement_base_all,all,task_engagement,Baseline Uniform,14,triad_08,0.5714285714285714,0.4457478005865103
window_60s_group_task_engagement_base_all,all,task_engagement,QDA,14,triad_08,0.6666666666666666,0.5689149560117301
window_60s_group_task_engagement_base_all,all,task_engagement,SVM (rbf),14,triad_08,0.42857142857142855,0.3942307692307692
window_60s_group_task_engagement_base_all,all,task_engagement,SVM (linear),14,triad_08,0.5714285714285714,0.49867374005305043
window_60s_group_task_engagement_base_all,all,task_engagement,Naive Bayes,14,triad_08,0.6190476190476191,0.5333333333333333
window_60s_group_task_engagement_base_all,all,task_engagement,kNN,14,triad_08,0.47619047619047616,0.4296296296296296
window_60s_group_task_engagement_base_all,all,task_engagement,Random Forest,14,triad_08,0.5714285714285714,0.49867374005305043
window_60s_group_task_engagement_base_all,all,task_engagement,Logistic Regression,14,triad_08,0.7619047619047619,0.6464646464646464
window_60s_group_task_engagement_base_all,all,task_engagement,Baseline Uniform,15,dyad_11,0.35,0.30666666666666664
window_60s_group_task_engagement_base_all,all,task_engagement,QDA,15,dyad_11,1.0,1.0
window_60s_group_task_engagement_base_all,all,task_engagement,SVM (rbf),15,dyad_11,1.0,1.0
window_60s_group_task_engagement_base_all,all,task_engagement,SVM (linear),15,dyad_11,1.0,1.0
window_60s_group_task_engagement_base_all,all,task_engagement,Naive Bayes,15,dyad_11,0.85,0.7402597402597402
window_60s_group_task_engagement_base_all,all,task_engagement,kNN,15,dyad_11,0.95,0.8198198198198199
window_60s_group_task_engagement_base_all,all,task_engagement,Random Forest,15,dyad_11,1.0,1.0
window_60s_group_task_engagement_base_all,all,task_engagement,Logistic Regression,15,dyad_11,1.0,1.0
window_60s_group_task_engagement_base_all,all,task_engagement,Baseline Uniform,16,dyad_06,0.35,0.25925925925925924
window_60s_group_task_engagement_base_all,all,task_engagement,QDA,16,dyad_06,1.0,1.0
window_60s_group_task_engagement_base_all,all,task_engagement,SVM (rbf),16,dyad_06,1.0,1.0
window_60s_group_task_engagement_base_all,all,task_engagement,SVM (linear),16,dyad_06,1.0,1.0
window_60s_group_task_engagement_base_all,all,task_engagement,Naive Bayes,16,dyad_06,0.85,0.4594594594594595
window_60s_group_task_engagement_base_all,all,task_engagement,kNN,16,dyad_06,1.0,1.0
window_60s_group_task_engagement_base_all,all,task_engagement,Random Forest,16,dyad_06,1.0,1.0
window_60s_group_task_engagement_base_all,all,task_engagement,Logistic Regression,16,dyad_06,1.0,1.0
window_60s_group_task_engagement_base_all,all,task_engagement,Baseline Uniform,17,dyad_02,0.4444444444444444,0.4444444444444444
window_60s_group_task_engagement_base_all,all,task_engagement,QDA,17,dyad_02,0.5,0.4857142857142857
window_60s_group_task_engagement_base_all,all,task_engagement,SVM (rbf),17,dyad_02,0.6111111111111112,0.48148148148148145
window_60s_group_task_engagement_base_all,all,task_engagement,SVM (linear),17,dyad_02,0.5,0.4109090909090909
window_60s_group_task_engagement_base_all,all,task_engagement,Naive Bayes,17,dyad_02,0.5555555555555556,0.55
window_60s_group_task_engagement_base_all,all,task_engagement,kNN,17,dyad_02,0.5,0.4581939799331104
window_60s_group_task_engagement_base_all,all,task_engagement,Random Forest,17,dyad_02,0.5555555555555556,0.55
window_60s_group_task_engagement_base_all,all,task_engagement,Logistic Regression,17,dyad_02,0.4444444444444444,0.375
window_60s_group_task_engagement_base_all,all,task_engagement,Baseline Uniform,18,dyad_10,0.75,0.42857142857142855
window_60s_group_task_engagement_base_all,all,task_engagement,QDA,18,dyad_10,0.625,0.38461538461538464
window_60s_group_task_engagement_base_all,all,task_engagement,SVM (rbf),18,dyad_10,0.5,0.3333333333333333
window_60s_group_task_engagement_base_all,all,task_engagement,SVM (linear),18,dyad_10,0.625,0.38461538461538464
window_60s_group_task_engagement_base_all,all,task_engagement,Naive Bayes,18,dyad_10,0.5625,0.36
window_60s_group_task_engagement_base_all,all,task_engagement,kNN,18,dyad_10,0.5,0.3333333333333333
window_60s_group_task_engagement_base_all,all,task_engagement,Random Forest,18,dyad_10,0.5,0.3333333333333333
window_60s_group_task_engagement_base_all,all,task_engagement,Logistic Regression,18,dyad_10,0.625,0.38461538461538464
window_60s_group_task_engagement_base_all,all,task_engagement,Baseline Uniform,19,triad_11,0.26666666666666666,0.21052631578947367
window_60s_group_task_engagement_base_all,all,task_engagement,QDA,19,triad_11,1.0,1.0
window_60s_group_task_engagement_base_all,all,task_engagement,SVM (rbf),19,triad_11,1.0,1.0
window_60s_group_task_engagement_base_all,all,task_engagement,SVM (linear),19,triad_11,1.0,1.0
window_60s_group_task_engagement_base_all,all,task_engagement,Naive Bayes,19,triad_11,0.8,0.4444444444444444
window_60s_group_task_engagement_base_all,all,task_engagement,kNN,19,triad_11,1.0,1.0
window_60s_group_task_engagement_base_all,all,task_engagement,Random Forest,19,triad_11,1.0,1.0
window_60s_group_task_engagement_base_all,all,task_engagement,Logistic Regression,19,triad_11,1.0,1.0
window_60s_group_task_engagement_base_D,D,task_engagement,Baseline Uniform,0,dyad_07,0.5,0.4666666666666667
window_60s_group_task_engagement_base_D,D,task_engagement,QDA,0,dyad_07,0.5416666666666666,0.4666666666666667
window_60s_group_task_engagement_base_D,D,task_engagement,SVM (rbf),0,dyad_07,0.625,0.5252747252747253
window_60s_group_task_engagement_base_D,D,task_engagement,SVM (linear),0,dyad_07,0.5416666666666666,0.5208711433756805
window_60s_group_task_engagement_base_D,D,task_engagement,Naive Bayes,0,dyad_07,0.4583333333333333,0.4079696394686907
window_60s_group_task_engagement_base_D,D,task_engagement,kNN,0,dyad_07,0.625,0.5252747252747253
window_60s_group_task_engagement_base_D,D,task_engagement,Random Forest,0,dyad_07,0.2916666666666667,0.2804232804232804
window_60s_group_task_engagement_base_D,D,task_engagement,Logistic Regression,0,dyad_07,0.5833333333333334,0.5555555555555556
window_60s_group_task_engagement_base_D,D,task_engagement,Baseline Uniform,1,dyad_05,0.5,0.5
window_60s_group_task_engagement_base_D,D,task_engagement,QDA,1,dyad_05,0.6666666666666666,0.5555555555555556
window_60s_group_task_engagement_base_D,D,task_engagement,SVM (rbf),1,dyad_05,0.6666666666666666,0.5555555555555556
window_60s_group_task_engagement_base_D,D,task_engagement,SVM (linear),1,dyad_05,0.625,0.46928746928746934
window_60s_group_task_engagement_base_D,D,task_engagement,Naive Bayes,1,dyad_05,0.6666666666666666,0.5555555555555556
window_60s_group_task_engagement_base_D,D,task_engagement,kNN,1,dyad_05,0.7083333333333334,0.6307692307692307
window_60s_group_task_engagement_base_D,D,task_engagement,Random Forest,1,dyad_05,0.6666666666666666,0.5555555555555556
window_60s_group_task_engagement_base_D,D,task_engagement,Logistic Regression,1,dyad_05,0.6666666666666666,0.5555555555555556
window_60s_group_task_engagement_base_D,D,task_engagement,Baseline Uniform,2,dyad_04,0.4166666666666667,0.37777777777777777
window_60s_group_task_engagement_base_D,D,task_engagement,QDA,2,dyad_04,0.875,0.7491289198606272
window_60s_group_task_engagement_base_D,D,task_engagement,SVM (rbf),2,dyad_04,0.75,0.6210526315789473
window_60s_group_task_engagement_base_D,D,task_engagement,SVM (linear),2,dyad_04,0.625,0.5252747252747253
window_60s_group_task_engagement_base_D,D,task_engagement,Naive Bayes,2,dyad_04,0.7916666666666666,0.6581196581196581
window_60s_group_task_engagement_base_D,D,task_engagement,kNN,2,dyad_04,0.5416666666666666,0.35135135135135137
window_60s_group_task_engagement_base_D,D,task_engagement,Random Forest,2,dyad_04,0.75,0.6666666666666667
window_60s_group_task_engagement_base_D,D,task_engagement,Logistic Regression,2,dyad_04,0.5833333333333334,0.4957983193277311
window_60s_group_task_engagement_base_D,D,task_engagement,Baseline Uniform,3,dyad_03,0.4166666666666667,0.29411764705882354
window_60s_group_task_engagement_base_D,D,task_engagement,QDA,3,dyad_03,0.9583333333333334,0.48936170212765956
window_60s_group_task_engagement_base_D,D,task_engagement,SVM (rbf),3,dyad_03,1.0,1.0
window_60s_group_task_engagement_base_D,D,task_engagement,SVM (linear),3,dyad_03,1.0,1.0
window_60s_group_task_engagement_base_D,D,task_engagement,Naive Bayes,3,dyad_03,0.7916666666666666,0.4418604651162791
window_60s_group_task_engagement_base_D,D,task_engagement,kNN,3,dyad_03,1.0,1.0
window_60s_group_task_engagement_base_D,D,task_engagement,Random Forest,3,dyad_03,0.9166666666666666,0.4782608695652174
window_60s_group_task_engagement_base_D,D,task_engagement,Logistic Regression,3,dyad_03,1.0,1.0
window_60s_group_task_engagement_base_D,D,task_engagement,Baseline Uniform,4,dyad_11,0.35,0.30666666666666664
window_60s_group_task_engagement_base_D,D,task_engagement,QDA,4,dyad_11,0.85,0.6571428571428571
window_60s_group_task_engagement_base_D,D,task_engagement,SVM (rbf),4,dyad_11,1.0,1.0
window_60s_group_task_engagement_base_D,D,task_engagement,SVM (linear),4,dyad_11,0.8,0.6875
window_60s_group_task_engagement_base_D,D,task_engagement,Naive Bayes,4,dyad_11,0.9,0.803921568627451
window_60s_group_task_engagement_base_D,D,task_engagement,kNN,4,dyad_11,0.9,0.47368421052631576
window_60s_group_task_engagement_base_D,D,task_engagement,Random Forest,4,dyad_11,0.85,0.4594594594594595
window_60s_group_task_engagement_base_D,D,task_engagement,Logistic Regression,4,dyad_11,0.9,0.47368421052631576
window_60s_group_task_engagement_base_D,D,task_engagement,Baseline Uniform,5,dyad_06,0.35,0.25925925925925924
window_60s_group_task_engagement_base_D,D,task_engagement,QDA,5,dyad_06,1.0,1.0
window_60s_group_task_engagement_base_D,D,task_engagement,SVM (rbf),5,dyad_06,1.0,1.0
window_60s_group_task_engagement_base_D,D,task_engagement,SVM (linear),5,dyad_06,1.0,1.0
window_60s_group_task_engagement_base_D,D,task_engagement,Naive Bayes,5,dyad_06,1.0,1.0
window_60s_group_task_engagement_base_D,D,task_engagement,kNN,5,dyad_06,1.0,1.0
window_60s_group_task_engagement_base_D,D,task_engagement,Random Forest,5,dyad_06,1.0,1.0
window_60s_group_task_engagement_base_D,D,task_engagement,Logistic Regression,5,dyad_06,1.0,1.0
window_60s_group_task_engagement_base_D,D,task_engagement,Baseline Uniform,6,dyad_02,0.4444444444444444,0.4444444444444444
window_60s_group_task_engagement_base_D,D,task_engagement,QDA,6,dyad_02,0.4444444444444444,0.3076923076923077
window_60s_group_task_engagement_base_D,D,task_engagement,SVM (rbf),6,dyad_02,0.6111111111111112,0.3793103448275862
window_60s_group_task_engagement_base_D,D,task_engagement,SVM (linear),6,dyad_02,0.6111111111111112,0.3793103448275862
window_60s_group_task_engagement_base_D,D,task_engagement,Naive Bayes,6,dyad_02,0.6111111111111112,0.6
window_60s_group_task_engagement_base_D,D,task_engagement,kNN,6,dyad_02,0.5,0.3333333333333333
window_60s_group_task_engagement_base_D,D,task_engagement,Random Forest,6,dyad_02,0.6666666666666666,0.4
window_60s_group_task_engagement_base_D,D,task_engagement,Logistic Regression,6,dyad_02,0.5555555555555556,0.35714285714285715
window_60s_group_task_engagement_base_D,D,task_engagement,Baseline Uniform,7,dyad_10,0.75,0.42857142857142855
window_60s_group_task_engagement_base_D,D,task_engagement,QDA,7,dyad_10,0.5625,0.36
window_60s_group_task_engagement_base_D,D,task_engagement,SVM (rbf),7,dyad_10,0.0625,0.058823529411764705
window_60s_group_task_engagement_base_D,D,task_engagement,SVM (linear),7,dyad_10,0.375,0.2727272727272727
window_60s_group_task_engagement_base_D,D,task_engagement,Naive Bayes,7,dyad_10,0.5625,0.36
window_60s_group_task_engagement_base_D,D,task_engagement,kNN,7,dyad_10,0.0625,0.058823529411764705
window_60s_group_task_engagement_base_D,D,task_engagement,Random Forest,7,dyad_10,0.25,0.2
window_60s_group_task_engagement_base_D,D,task_engagement,Logistic Regression,7,dyad_10,0.4375,0.30434782608695654
window_60s_group_task_engagement_base_T,T,task_engagement,Baseline Uniform,0,triad_01,0.41025641025641024,0.3843514070006863
window_60s_group_task_engagement_base_T,T,task_engagement,QDA,0,triad_01,0.8205128205128205,0.7719298245614035
window_60s_group_task_engagement_base_T,T,task_engagement,SVM (rbf),0,triad_01,0.7948717948717948,0.7310344827586206
window_60s_group_task_engagement_base_T,T,task_engagement,SVM (linear),0,triad_01,0.8461538461538461,0.8194444444444444
window_60s_group_task_engagement_base_T,T,task_engagement,Naive Bayes,0,triad_01,0.6410256410256411,0.5961538461538461
window_60s_group_task_engagement_base_T,T,task_engagement,kNN,0,triad_01,0.7435897435897436,0.6388888888888888
window_60s_group_task_engagement_base_T,T,task_engagement,Random Forest,0,triad_01,0.7692307692307693,0.6285714285714286
window_60s_group_task_engagement_base_T,T,task_engagement,Logistic Regression,0,triad_01,0.8205128205128205,0.784189723320158
window_60s_group_task_engagement_base_T,T,task_engagement,Baseline Uniform,1,triad_13,0.5833333333333334,0.520851818988465
window_60s_group_task_engagement_base_T,T,task_engagement,QDA,1,triad_13,0.9444444444444444,0.8838709677419355
window_60s_group_task_engagement_base_T,T,task_engagement,SVM (rbf),1,triad_13,0.9166666666666666,0.8095238095238095
window_60s_group_task_engagement_base_T,T,task_engagement,SVM (linear),1,triad_13,0.9444444444444444,0.8838709677419355
window_60s_group_task_engagement_base_T,T,task_engagement,Naive Bayes,1,triad_13,0.9444444444444444,0.8838709677419355
window_60s_group_task_engagement_base_T,T,task_engagement,kNN,1,triad_13,0.9444444444444444,0.8838709677419355
window_60s_group_task_engagement_base_T,T,task_engagement,Random Forest,1,triad_13,0.9444444444444444,0.8838709677419355
window_60s_group_task_engagement_base_T,T,task_engagement,Logistic Regression,1,triad_13,0.9444444444444444,0.8838709677419355
window_60s_group_task_engagement_base_T,T,task_engagement,Baseline Uniform,2,triad_05,0.6388888888888888,0.5847382431233363
window_60s_group_task_engagement_base_T,T,task_engagement,QDA,2,triad_05,0.75,0.42857142857142855
window_60s_group_task_engagement_base_T,T,task_engagement,SVM (rbf),2,triad_05,0.75,0.42857142857142855
window_60s_group_task_engagement_base_T,T,task_engagement,SVM (linear),2,triad_05,0.8055555555555556,0.4461538461538462
window_60s_group_task_engagement_base_T,T,task_engagement,Naive Bayes,2,triad_05,0.5555555555555556,0.4461538461538461
window_60s_group_task_engagement_base_T,T,task_engagement,kNN,2,triad_05,0.8055555555555556,0.5555555555555556
window_60s_group_task_engagement_base_T,T,task_engagement,Random Forest,2,triad_05,0.75,0.42857142857142855
window_60s_group_task_engagement_base_T,T,task_engagement,Logistic Regression,2,triad_05,0.8055555555555556,0.4461538461538462
window_60s_group_task_engagement_base_T,T,task_engagement,Baseline Uniform,3,triad_14,0.48484848484848486,0.45268292682926825
window_60s_group_task_engagement_base_T,T,task_engagement,QDA,3,triad_14,0.8484848484848485,0.801920768307323
window_60s_group_task_engagement_base_T,T,task_engagement,SVM (rbf),3,triad_14,0.9090909090909091,0.8705882352941177
window_60s_group_task_engagement_base_T,T,task_engagement,SVM (linear),3,triad_14,0.8787878787878788,0.835
window_60s_group_task_engagement_base_T,T,task_engagement,Naive Bayes,3,triad_14,0.7878787878787878,0.7555555555555555
window_60s_group_task_engagement_base_T,T,task_engagement,kNN,3,triad_14,0.7878787878787878,0.6647314949201741
window_60s_group_task_engagement_base_T,T,task_engagement,Random Forest,3,triad_14,0.9393939393939394,0.9175
window_60s_group_task_engagement_base_T,T,task_engagement,Logistic Regression,3,triad_14,0.8787878787878788,0.835
window_60s_group_task_engagement_base_T,T,task_engagement,Baseline Uniform,4,triad_06,0.48484848484848486,0.3717805151175812
window_60s_group_task_engagement_base_T,T,task_engagement,QDA,4,triad_06,0.9090909090909091,0.7602905569007263
window_60s_group_task_engagement_base_T,T,task_engagement,SVM (rbf),4,triad_06,0.9696969696969697,0.9200968523002422
window_60s_group_task_engagement_base_T,T,task_engagement,SVM (linear),4,triad_06,0.8787878787878788,0.7155172413793103
window_60s_group_task_engagement_base_T,T,task_engagement,Naive Bayes,4,triad_06,0.7272727272727273,0.5689404934687954
window_60s_group_task_engagement_base_T,T,task_engagement,kNN,4,triad_06,0.8484848484848485,0.45901639344262296
window_60s_group_task_engagement_base_T,T,task_engagement,Random Forest,4,triad_06,0.9090909090909091,0.8070175438596491
window_60s_group_task_engagement_base_T,T,task_engagement,Logistic Regression,4,triad_06,0.8787878787878788,0.7642857142857142
window_60s_group_task_engagement_base_T,T,task_engagement,Baseline Uniform,5,triad_12,0.5555555555555556,0.5235294117647059
window_60s_group_task_engagement_base_T,T,task_engagement,QDA,5,triad_12,0.8888888888888888,0.8
window_60s_group_task_engagement_base_T,T,task_engagement,SVM (rbf),5,triad_12,0.8888888888888888,0.8
window_60s_group_task_engagement_base_T,T,task_engagement,SVM (linear),5,triad_12,0.8888888888888888,0.8
window_60s_group_task_engagement_base_T,T,task_engagement,Naive Bayes,5,triad_12,0.8148148148148148,0.7145877378435518
window_60s_group_task_engagement_base_T,T,task_engagement,kNN,5,triad_12,0.8148148148148148,0.5896656534954408
window_60s_group_task_engagement_base_T,T,task_engagement,Random Forest,5,triad_12,0.8148148148148148,0.7145877378435518
window_60s_group_task_engagement_base_T,T,task_engagement,Logistic Regression,5,triad_12,0.9259259259259259,0.8772727272727273
window_60s_group_task_engagement_base_T,T,task_engagement,Baseline Uniform,6,triad_10,0.5416666666666666,0.5408695652173914
window_60s_group_task_engagement_base_T,T,task_engagement,QDA,6,triad_10,0.7083333333333334,0.6950998185117967
window_60s_group_task_engagement_base_T,T,task_engagement,SVM (rbf),6,triad_10,0.8333333333333334,0.7983193277310925
window_60s_group_task_engagement_base_T,T,task_engagement,SVM (linear),6,triad_10,0.7083333333333334,0.5872235872235873
window_60s_group_task_engagement_base_T,T,task_engagement,Naive Bayes,6,triad_10,0.5833333333333334,0.5804195804195804
window_60s_group_task_engagement_base_T,T,task_engagement,kNN,6,triad_10,0.6666666666666666,0.49473684210526314
window_60s_group_task_engagement_base_T,T,task_engagement,Random Forest,6,triad_10,0.9166666666666666,0.90625
window_60s_group_task_engagement_base_T,T,task_engagement,Logistic Regression,6,triad_10,0.7916666666666666,0.7362637362637363
window_60s_group_task_engagement_base_T,T,task_engagement,Baseline Uniform,7,triad_09,0.4583333333333333,0.4079696394686907
window_60s_group_task_engagement_base_T,T,task_engagement,QDA,7,triad_09,0.9166666666666666,0.8095238095238095
window_60s_group_task_engagement_base_T,T,task_engagement,SVM (rbf),7,triad_09,0.9166666666666666,0.7272727272727273
window_60s_group_task_engagement_base_T,T,task_engagement,SVM (linear),7,triad_09,0.9166666666666666,0.8095238095238095
window_60s_group_task_engagement_base_T,T,task_engagement,Naive Bayes,7,triad_09,0.9166666666666666,0.8095238095238095
window_60s_group_task_engagement_base_T,T,task_engagement,kNN,7,triad_09,0.9166666666666666,0.7272727272727273
window_60s_group_task_engagement_base_T,T,task_engagement,Random Forest,7,triad_09,0.9166666666666666,0.7272727272727273
window_60s_group_task_engagement_base_T,T,task_engagement,Logistic Regression,7,triad_09,0.9166666666666666,0.8095238095238095
window_60s_group_task_engagement_base_T,T,task_engagement,Baseline Uniform,8,triad_07,0.375,0.34664246823956446
window_60s_group_task_engagement_base_T,T,task_engagement,QDA,8,triad_07,0.875,0.8633776091081593
window_60s_group_task_engagement_base_T,T,task_engagement,SVM (rbf),8,triad_07,0.875,0.8693284936479129
window_60s_group_task_engagement_base_T,T,task_engagement,SVM (linear),8,triad_07,0.75,0.6974789915966386
window_60s_group_task_engagement_base_T,T,task_engagement,Naive Bayes,8,triad_07,0.8333333333333334,0.8285714285714285
window_60s_group_task_engagement_base_T,T,task_engagement,kNN,8,triad_07,0.875,0.8693284936479129
window_60s_group_task_engagement_base_T,T,task_engagement,Random Forest,8,triad_07,0.8333333333333334,0.8285714285714285
window_60s_group_task_engagement_base_T,T,task_engagement,Logistic Regression,8,triad_07,0.7916666666666666,0.7575757575757576
window_60s_group_task_engagement_base_T,T,task_engagement,Baseline Uniform,9,triad_02,0.4583333333333333,0.4079696394686907
window_60s_group_task_engagement_base_T,T,task_engagement,QDA,9,triad_02,0.9166666666666666,0.8095238095238095
window_60s_group_task_engagement_base_T,T,task_engagement,SVM (rbf),9,triad_02,0.9166666666666666,0.7272727272727273
window_60s_group_task_engagement_base_T,T,task_engagement,SVM (linear),9,triad_02,0.875,0.4666666666666667
window_60s_group_task_engagement_base_T,T,task_engagement,Naive Bayes,9,triad_02,0.6666666666666666,0.5966386554621849
window_60s_group_task_engagement_base_T,T,task_engagement,kNN,9,triad_02,0.875,0.4666666666666667
window_60s_group_task_engagement_base_T,T,task_engagement,Random Forest,9,triad_02,1.0,1.0
window_60s_group_task_engagement_base_T,T,task_engagement,Logistic Regression,9,triad_02,0.875,0.4666666666666667
window_60s_group_task_engagement_base_T,T,task_engagement,Baseline Uniform,10,triad_08,0.5714285714285714,0.4457478005865103
window_60s_group_task_engagement_base_T,T,task_engagement,QDA,10,triad_08,0.8095238095238095,0.611111111111111
window_60s_group_task_engagement_base_T,T,task_engagement,SVM (rbf),10,triad_08,0.5238095238095238,0.41666666666666663
window_60s_group_task_engagement_base_T,T,task_engagement,SVM (linear),10,triad_08,0.6190476190476191,0.475
window_60s_group_task_engagement_base_T,T,task_engagement,Naive Bayes,10,triad_08,0.6666666666666666,0.505050505050505
window_60s_group_task_engagement_base_T,T,task_engagement,kNN,10,triad_08,0.47619047619047616,0.4296296296296296
window_60s_group_task_engagement_base_T,T,task_engagement,Random Forest,10,triad_08,0.7619047619047619,0.6920821114369502
window_60s_group_task_engagement_base_T,T,task_engagement,Logistic Regression,10,triad_08,0.6190476190476191,0.38235294117647056
window_60s_group_task_engagement_base_T,T,task_engagement,Baseline Uniform,11,triad_11,0.26666666666666666,0.21052631578947367
window_60s_group_task_engagement_base_T,T,task_engagement,QDA,11,triad_11,1.0,1.0
window_60s_group_task_engagement_base_T,T,task_engagement,SVM (rbf),11,triad_11,1.0,1.0
window_60s_group_task_engagement_base_T,T,task_engagement,SVM (linear),11,triad_11,1.0,1.0
window_60s_group_task_engagement_base_T,T,task_engagement,Naive Bayes,11,triad_11,0.8,0.4444444444444444
window_60s_group_task_engagement_base_T,T,task_engagement,kNN,11,triad_11,0.9333333333333333,0.4827586206896552
window_60s_group_task_engagement_base_T,T,task_engagement,Random Forest,11,triad_11,1.0,1.0
window_60s_group_task_engagement_base_T,T,task_engagement,Logistic Regression,11,triad_11,1.0,1.0
