analysis,group_split,target,model,comparison,n_pairs,mean_model,mean_ref,t_stat,p_value,cohen_d,p_value_adj,significant
window_60s_group_task_engagement_paralinguistic_D,D,task_engagement,QDA,vs_baseline_uniform,8,0.7388888888888889,0.46597222222222223,2.0923588767949957,0.07470936704718752,0.7397605752288047,0.5229655693303126,False
window_60s_group_task_engagement_paralinguistic_D,D,task_engagement,Random Forest,vs_baseline_uniform,8,0.7076388888888889,0.46597222222222223,1.6584972855317273,0.1411811633512643,0.5863673385894831,0.9882681434588501,False
window_60s_group_task_engagement_paralinguistic_D,D,task_engagement,SVM (linear),vs_baseline_uniform,8,0.6809027777777779,0.46597222222222223,1.3524778988931851,0.21828259253590332,0.47817314685615253,1.0,False
window_60s_group_task_engagement_paralinguistic_D,D,task_engagement,SVM (rbf),vs_baseline_uniform,8,0.6694444444444445,0.46597222222222223,1.308186567883794,0.23212684073310708,0.4625137966038933,1.0,False
window_60s_group_task_engagement_paralinguistic_D,D,task_engagement,kNN,vs_baseline_uniform,8,0.6569444444444444,0.46597222222222223,1.292146248627872,0.23732589917838126,0.45684268734476347,1.0,False
window_60s_group_task_engagement_paralinguistic_D,D,task_engagement,Logistic Regression,vs_carlos_qda_gazespeak,8,0.6824652777777778,0.6325306637806637,0.4460322167858396,0.6690439824610152,0.15769620255846772,1.0,False
window_60s_group_task_engagement_paralinguistic_D,D,task_engagement,Naive Bayes,vs_carlos_qda_gazespeak,8,0.6967013888888889,0.6325306637806637,0.8115211670650121,0.44378121690786676,0.2869160601540456,1.0,False
window_60s_group_task_engagement_paralinguistic_D,D,task_engagement,QDA,vs_carlos_qda_gazespeak,8,0.7388888888888889,0.6325306637806637,1.1727004989418335,0.27927339795631867,0.4146122375513091,1.0,False
window_60s_group_task_engagement_paralinguistic_D,D,task_engagement,Random Forest,vs_carlos_qda_gazespeak,8,0.7076388888888889,0.6325306637806637,0.695261101689095,0.5093061857617236,0.24581191984979445,1.0,False
window_60s_group_task_engagement_paralinguistic_D,D,task_engagement,SVM (linear),vs_carlos_qda_gazespeak,8,0.6809027777777779,0.6325306637806637,0.40265076322731885,0.6992181460549134,0.14235854256398806,1.0,False
window_60s_group_task_engagement_paralinguistic_D,D,task_engagement,SVM (rbf),vs_carlos_qda_gazespeak,8,0.6694444444444445,0.6325306637806637,0.3183625806033419,0.7594980269728161,0.11255816981033594,1.0,False
window_60s_group_task_engagement_paralinguistic_D,D,task_engagement,kNN,vs_carlos_qda_gazespeak,8,0.6569444444444444,0.6325306637806637,0.22144423305213692,0.8310677873836838,0.07829235942291013,1.0,False
window_60s_group_task_engagement_paralinguistic_T,T,task_engagement,Logistic Regression,vs_baseline_uniform,12,0.7191333358000024,0.48576331076331075,3.292934996218287,0.007167290979149969,0.9505884532452835,0.050171036854049784,False
window_60s_group_task_engagement_paralinguistic_T,T,task_engagement,Naive Bayes,vs_baseline_uniform,12,0.5808746808746809,0.48576331076331075,2.1790924343107805,0.051947301882699026,0.629049801769203,0.3636311131788932,False
window_60s_group_task_engagement_paralinguistic_T,T,task_engagement,QDA,vs_baseline_uniform,12,0.6831686831686832,0.48576331076331075,4.635951015717479,0.0007213832243499744,1.3382837834372028,0.005049682570449821,True
window_60s_group_task_engagement_paralinguistic_T,T,task_engagement,Random Forest,vs_baseline_uniform,12,0.6650179296012629,0.48576331076331075,2.7526273360000744,0.018802119241572303,0.7946150667091827,0.13161483469100613,False
window_60s_group_task_engagement_paralinguistic_T,T,task_engagement,SVM (linear),vs_baseline_uniform,12,0.7030059446726113,0.48576331076331075,2.734685029217065,0.019415052731203752,0.789435568883656,0.13590536911842627,False
window_60s_group_task_engagement_paralinguistic_T,T,task_engagement,SVM (rbf),vs_baseline_uniform,12,0.7102666623499957,0.48576331076331075,3.6523940290282058,0.0038047900533279885,1.0543553379230082,0.026633530373295917,True
window_60s_group_task_engagement_paralinguistic_T,T,task_engagement,kNN,vs_baseline_uniform,12,0.6769871332371333,0.48576331076331075,3.365173859737957,0.006305865405624909,0.9714420168948005,0.04414105783937436,True
window_60s_group_task_engagement_paralinguistic_T,T,task_engagement,Logistic Regression,vs_carlos_qda_gazespeak,12,0.7191333358000024,0.5506639194139195,1.5815642985604066,0.1420551255344809,0.45655828675727617,0.9943858787413664,False
window_60s_group_task_engagement_paralinguistic_T,T,task_engagement,Naive Bayes,vs_carlos_qda_gazespeak,12,0.5808746808746809,0.5506639194139195,0.47403240992144896,0.6447465860026436,0.1368413697363778,1.0,False
window_60s_group_task_engagement_paralinguistic_T,T,task_engagement,QDA,vs_carlos_qda_gazespeak,12,0.6831686831686832,0.5506639194139195,1.7201037915470556,0.11338493999588321,0.4965511935418943,0.7936945799711825,False
window_60s_group_task_engagement_paralinguistic_T,T,task_engagement,Random Forest,vs_carlos_qda_gazespeak,12,0.6650179296012629,0.5506639194139195,1.1157458409833598,0.28831205823042205,0.32208808081947415,1.0,False
window_60s_group_task_engagement_paralinguistic_T,T,task_engagement,SVM (linear),vs_carlos_qda_gazespeak,12,0.7030059446726113,0.5506639194139195,1.356426711893853,0.202150124662592,0.39156666362395753,1.0,False
window_60s_group_task_engagement_paralinguistic_T,T,task_engagement,SVM (rbf),vs_carlos_qda_gazespeak,12,0.7102666623499957,0.5506639194139195,1.5974376455944188,0.1384741680932751,0.4611405273487898,0.9693191766529257,False
window_60s_group_task_engagement_paralinguistic_T,T,task_engagement,kNN,vs_carlos_qda_gazespeak,12,0.6769871332371333,0.5506639194139195,1.2786211167983947,0.2273484842230325,0.3691061229875466,1.0,False
window_60s_group_task_engagement_paralinguistic_all,all,task_engagement,Logistic Regression,vs_baseline_uniform,20,0.7175003006253007,0.4778468753468753,3.510922699758032,0.002336693609926225,0.7850661820406042,0.016356855269483574,True
window_60s_group_task_engagement_paralinguistic_all,all,task_engagement,Naive Bayes,vs_baseline_uniform,20,0.6348244116994117,0.4778468753468753,3.4960006197112294,0.0024171842146225556,0.7817295035055699,0.01692028950235789,True
window_60s_group_task_engagement_paralinguistic_all,all,task_engagement,QDA,vs_baseline_uniform,20,0.713440032190032,0.4778468753468753,4.317359244911348,0.0003713974442168908,0.9653908754908938,0.0025997821095182358,True
window_60s_group_task_engagement_paralinguistic_all,all,task_engagement,Random Forest,vs_baseline_uniform,20,0.6933718596218595,0.4778468753468753,3.8176662604103875,0.0011619585137747702,0.853656127368504,0.008133709596423391,True
window_60s_group_task_engagement_paralinguistic_all,all,task_engagement,SVM (linear),vs_baseline_uniform,20,0.7216714766714767,0.4778468753468753,3.12041389993031,0.005632738937910052,0.6977457598179398,0.03942917256537036,True
window_60s_group_task_engagement_paralinguistic_all,all,task_engagement,SVM (rbf),vs_baseline_uniform,20,0.7242800717800717,0.4778468753468753,3.8253360759855224,0.001141790574133122,0.8553711502685929,0.007992534018931855,True
window_60s_group_task_engagement_paralinguistic_all,all,task_engagement,kNN,vs_baseline_uniform,20,0.6970260295260297,0.4778468753468753,3.8946735432902426,0.0009745942794748918,0.8708754792966951,0.006822159956324242,True
window_60s_group_task_engagement_paralinguistic_all,all,task_engagement,Logistic Regression,vs_carlos_qda_gazespeak,20,0.7175003006253007,0.5977185314685315,1.6778347440978385,0.10975302114805915,0.37517525428137305,0.768271148036414,False
window_60s_group_task_engagement_paralinguistic_all,all,task_engagement,Naive Bayes,vs_carlos_qda_gazespeak,20,0.6348244116994117,0.5977185314685315,0.9984196811748869,0.330622480244111,0.22325342771807138,1.0,False
window_60s_group_task_engagement_paralinguistic_all,all,task_engagement,QDA,vs_carlos_qda_gazespeak,20,0.713440032190032,0.5977185314685315,2.1286308138566645,0.04658889675578116,0.4759763198784203,0.3261222772904681,False
window_60s_group_task_engagement_paralinguistic_all,all,task_engagement,Random Forest,vs_carlos_qda_gazespeak,20,0.6933718596218595,0.5977185314685315,1.7492761864145197,0.09637937195451769,0.39115004642444606,0.6746556036816238,False
window_60s_group_task_engagement_paralinguistic_all,all,task_engagement,SVM (linear),vs_carlos_qda_gazespeak,20,0.7216714766714767,0.5977185314685315,1.6321391035221258,0.1191137288010043,0.36495739842110403,0.8337961016070301,False
window_60s_group_task_engagement_paralinguistic_all,all,task_engagement,SVM (rbf),vs_carlos_qda_gazespeak,20,0.7242800717800717,0.5977185314685315,1.9426186603460858,0.06703222502755554,0.43438273788934234,0.46922557519288877,False
window_60s_group_task_engagement_paralinguistic_all,all,task_engagement,kNN,vs_carlos_qda_gazespeak,20,0.6970260295260297,0.5977185314685315,1.748190837804639,0.09657153005843037,0.3909073550973481,0.6760007104090127,False
window_60s_individual_engagement_audio_D,D,engagement_target,Logistic Regression,vs_baseline_uniform,8,0.6051908263305322,0.6227853641456582,-0.2167823286849646,0.834560557350342,-0.07664412732727474,1.0,False
window_60s_individual_engagement_audio_D,D,engagement_target,Naive Bayes,vs_baseline_uniform,8,0.6152092086834734,0.6227853641456582,-0.10914154727431746,0.9161530634853674,-0.03858736409343102,1.0,False
window_60s_individual_engagement_audio_D,D,engagement_target,QDA,vs_baseline_uniform,8,0.590484943977591,0.6227853641456582,-0.3833599325498135,0.7128298494405766,-0.13553820397059527,1.0,False
window_60s_individual_engagement_audio_D,D,engagement_target,Random Forest,vs_baseline_uniform,8,0.5191920518207283,0.6227853641456582,-2.604826746375713,0.03517715321742238,-0.9209453280891788,0.24624007252195668,False
window_60s_individual_engagement_audio_D,D,engagement_target,SVM (linear),vs_baseline_uniform,8,0.5904849439775911,0.6227853641456582,-0.3424374724299143,0.7420738039862469,-0.1210699294437869,1.0,False
window_60s_individual_engagement_audio_D,D,engagement_target,SVM (rbf),vs_baseline_uniform,8,0.5394432773109243,0.6227853641456582,-1.343809027183762,0.22093388151374094,-0.4751082378706678,1.0,False
window_60s_individual_engagement_audio_D,D,engagement_target,kNN,vs_baseline_uniform,8,0.5541010154061625,0.6227853641456582,-1.4093209598609129,0.20158293508559463,-0.49827020379299286,1.0,False
window_60s_individual_engagement_audio_T,T,engagement_target,Logistic Regression,vs_baseline_uniform,12,0.572872797137503,0.5242791431516922,1.6522889145202737,0.12670387908432063,0.47697472478865727,0.8869271535902443,False
window_60s_individual_engagement_audio_T,T,engagement_target,Naive Bayes,vs_baseline_uniform,12,0.5884551405384739,0.5242791431516922,1.3612238094957694,0.20067534079898702,0.39295146641985507,1.0,False
window_60s_individual_engagement_audio_T,T,engagement_target,QDA,vs_baseline_uniform,12,0.5756025111417268,0.5242791431516922,1.2951634989616816,0.22178632313203664,0.3738814973850522,1.0,False
window_60s_individual_engagement_audio_T,T,engagement_target,Random Forest,vs_baseline_uniform,12,0.5843338986721339,0.5242791431516922,1.3335493080979188,0.20930768201153657,0.3849625260039863,1.0,False
window_60s_individual_engagement_audio_T,T,engagement_target,SVM (linear),vs_baseline_uniform,12,0.5840551333198392,0.5242791431516922,1.5538275172609608,0.1485071403499692,0.44855136768243187,1.0,False
window_60s_individual_engagement_audio_T,T,engagement_target,SVM (rbf),vs_baseline_uniform,12,0.6423614738565719,0.5242791431516922,2.8673160988643573,0.015314879767340393,0.8277228607655421,0.10720415837138275,False
window_60s_individual_engagement_audio_T,T,engagement_target,kNN,vs_baseline_uniform,12,0.6172799966917614,0.5242791431516922,2.537447562616622,0.027605102301380656,0.7324980166656332,0.19323571610966458,False
window_60s_individual_engagement_audio_all,all,engagement_target,Logistic Regression,vs_baseline_uniform,20,0.5835896633323104,0.5636816315492786,0.7508645665023888,0.4619331575674237,0.16789842125952525,1.0,False
window_60s_individual_engagement_audio_all,all,engagement_target,Naive Bayes,vs_baseline_uniform,20,0.6013787601287601,0.5636816315492786,0.9214818330023706,0.3683522943742349,0.20604960186244095,1.0,False
window_60s_individual_engagement_audio_all,all,engagement_target,QDA,vs_baseline_uniform,20,0.6610584377496143,0.5636816315492786,3.133781613406195,0.005467116884053286,0.7007348714215218,0.038269818188373,True
window_60s_individual_engagement_audio_all,all,engagement_target,Random Forest,vs_baseline_uniform,20,0.6032582205376323,0.5636816315492786,1.0736596101987326,0.2964224888082719,0.24007758731002926,1.0,False
window_60s_individual_engagement_audio_all,all,engagement_target,SVM (linear),vs_baseline_uniform,20,0.5610055168143404,0.5636816315492786,-0.08084050355245125,0.9364142716190105,-0.01807648612785942,1.0,False
window_60s_individual_engagement_audio_all,all,engagement_target,SVM (rbf),vs_baseline_uniform,20,0.6310088440970794,0.5636816315492786,1.9087523206995247,0.07151699821564331,0.4268099941294616,0.5006189875095032,False
window_60s_individual_engagement_audio_all,all,engagement_target,kNN,vs_baseline_uniform,20,0.6231410201998437,0.5636816315492786,1.6749045363064383,0.11033387045829388,0.37452003990039606,0.7723370932080571,False
window_60s_individual_engagement_base_D,D,engagement_target,Logistic Regression,vs_baseline_uniform,8,0.6089723389355742,0.6227853641456582,-0.19748279044651101,0.8490618234033724,-0.06982071014618493,1.0,False
window_60s_individual_engagement_base_D,D,engagement_target,Naive Bayes,vs_baseline_uniform,8,0.6591692927170869,0.6227853641456582,0.565154791914381,0.5896139605474829,0.19981239289136551,1.0,False
window_60s_individual_engagement_base_D,D,engagement_target,QDA,vs_baseline_uniform,8,0.5954044117647058,0.6227853641456582,-0.39818259390738575,0.7023606045064834,-0.14077880615118088,1.0,False
window_60s_individual_engagement_base_D,D,engagement_target,Random Forest,vs_baseline_uniform,8,0.6001663165266107,0.6227853641456582,-0.3144579320065706,0.7623385171205216,-0.11117766805987217,1.0,False
window_60s_individual_engagement_base_D,D,engagement_target,SVM (linear),vs_baseline_uniform,8,0.5886467086834734,0.6227853641456582,-0.5305508283984908,0.6121386963240323,-0.18757804426235658,1.0,False
window_60s_individual_engagement_base_D,D,engagement_target,SVM (rbf),vs_baseline_uniform,8,0.6486782212885154,0.6227853641456582,0.3077973581730706,0.7671928967986427,0.10882279959774141,1.0,False
window_60s_individual_engagement_base_D,D,engagement_target,kNN,vs_baseline_uniform,8,0.637219887955182,0.6227853641456582,0.19168276073431176,0.8534324097520926,0.06777008997589516,1.0,False
window_60s_individual_engagement_base_T,T,engagement_target,Logistic Regression,vs_baseline_uniform,12,0.702829478074576,0.5242791431516922,5.251842434702783,0.0002718132682727316,1.5160763217085755,0.0019026928779091211,True
window_60s_individual_engagement_base_T,T,engagement_target,Naive Bayes,vs_baseline_uniform,12,0.7320743798684975,0.5242791431516922,4.234690891850974,0.0014013217796273022,1.222449963172508,0.009809252457391116,True
window_60s_individual_engagement_base_T,T,engagement_target,QDA,vs_baseline_uniform,12,0.7311603293220941,0.5242791431516922,4.566350274820391,0.0008081928253095466,1.3181917801908372,0.0056573497771668264,True
window_60s_individual_engagement_base_T,T,engagement_target,Random Forest,vs_baseline_uniform,12,0.6654074094025074,0.5242791431516922,3.2011932185014356,0.008436736916204304,0.9241048832149042,0.05905715841343012,False
window_60s_individual_engagement_base_T,T,engagement_target,SVM (linear),vs_baseline_uniform,12,0.703417084912183,0.5242791431516922,5.5522515246688044,0.0001721763942382032,1.6027969561880224,0.0012052347596674224,True
window_60s_individual_engagement_base_T,T,engagement_target,SVM (rbf),vs_baseline_uniform,12,0.6762132656740499,0.5242791431516922,4.567015180674066,0.0008073134641541104,1.3183837219776398,0.005651194249078772,True
window_60s_individual_engagement_base_T,T,engagement_target,kNN,vs_baseline_uniform,12,0.6543453686836039,0.5242791431516922,3.5442532873923276,0.004598235000673904,1.023137794776088,0.032187645004717325,True
window_60s_individual_engagement_base_all,all,engagement_target,Logistic Regression,vs_baseline_uniform,20,0.6791261842732431,0.5636816315492786,3.4536899496722246,0.0026605856431991238,0.7722685500674923,0.018624099502393868,True
window_60s_individual_engagement_base_all,all,engagement_target,Naive Bayes,vs_baseline_uniform,20,0.6880313926269809,0.5636816315492786,2.3592136335428644,0.0291709916331146,0.5275362058046122,0.2041969414318022,False
window_60s_individual_engagement_base_all,all,engagement_target,QDA,vs_baseline_uniform,20,0.6886434643787586,0.5636816315492786,3.345618312038422,0.003397282497647352,0.7481029972486014,0.023780977483531463,True
window_60s_individual_engagement_base_all,all,engagement_target,Random Forest,vs_baseline_uniform,20,0.6582674501424503,0.5636816315492786,2.465587388391641,0.023372389027336345,0.5513221004909884,0.16360672319135441,False
window_60s_individual_engagement_base_all,all,engagement_target,SVM (linear),vs_baseline_uniform,20,0.6793144641306406,0.5636816315492786,3.6928175396591367,0.0015448295295464843,0.8257391047181356,0.01081380670682539,True
window_60s_individual_engagement_base_all,all,engagement_target,SVM (rbf),vs_baseline_uniform,20,0.691745824981119,0.5636816315492786,3.934707841607357,0.0008894285180801611,0.8798274205435526,0.006225999626561127,True
window_60s_individual_engagement_base_all,all,engagement_target,kNN,vs_baseline_uniform,20,0.6539064203770086,0.5636816315492786,2.3083176885019268,0.03239530241245831,0.5161555265155493,0.2267671168872082,False
window_60s_individual_engagement_paralinguistic_D,D,engagement_target,Logistic Regression,vs_baseline_uniform,8,0.6521402310924369,0.6227853641456582,0.4792598330572094,0.6463640196556479,0.1694439389525427,1.0,False
window_60s_individual_engagement_paralinguistic_D,D,engagement_target,Naive Bayes,vs_baseline_uniform,8,0.6430978641456583,0.6227853641456582,0.36280583475530115,0.7274573053743105,0.12827123300475973,1.0,False
window_60s_individual_engagement_paralinguistic_D,D,engagement_target,QDA,vs_baseline_uniform,8,0.6088497899159664,0.6227853641456582,-0.19153599535599283,0.8535430765188114,-0.0677182005787688,1.0,False
window_60s_individual_engagement_paralinguistic_D,D,engagement_target,Random Forest,vs_baseline_uniform,8,0.619389005602241,0.6227853641456582,-0.04985918990256889,0.9616274450797406,-0.01762788564228715,1.0,False
window_60s_individual_engagement_paralinguistic_D,D,engagement_target,SVM (linear),vs_baseline_uniform,8,0.6066920518207283,0.6227853641456582,-0.2485825807827162,0.8108190620201374,-0.08788721427815568,1.0,False
window_60s_individual_engagement_paralinguistic_D,D,engagement_target,SVM (rbf),vs_baseline_uniform,8,0.6499956232492997,0.6227853641456582,0.3264629082647804,0.7536180570083878,0.11542206811995402,1.0,False
window_60s_individual_engagement_paralinguistic_D,D,engagement_target,kNN,vs_baseline_uniform,8,0.6286283263305322,0.6227853641456582,0.08015557064854417,0.9383570078710683,0.02833927377773149,1.0,False
window_60s_individual_engagement_paralinguistic_T,T,engagement_target,Logistic Regression,vs_baseline_uniform,12,0.6858374740727681,0.5242791431516922,3.458645030271026,0.005345916579488913,0.998424819629169,0.03742141605642239,True
window_60s_individual_engagement_paralinguistic_T,T,engagement_target,Naive Bayes,vs_baseline_uniform,12,0.7149215526666506,0.5242791431516922,3.7144072016417566,0.0034148547024546493,1.0722569988738764,0.023903982917182546,True
window_60s_individual_engagement_paralinguistic_T,T,engagement_target,QDA,vs_baseline_uniform,12,0.7064803342989617,0.5242791431516922,4.246674660047786,0.0013733869609634367,1.2259093790696758,0.009613708726744058,True
window_60s_individual_engagement_paralinguistic_T,T,engagement_target,Random Forest,vs_baseline_uniform,12,0.6429183198791041,0.5242791431516922,2.4221969551880536,0.03387480125025414,0.6992280320540573,0.23712360875177899,False
window_60s_individual_engagement_paralinguistic_T,T,engagement_target,SVM (linear),vs_baseline_uniform,12,0.7092424641444249,0.5242791431516922,4.048651933890915,0.0019199577556509536,1.1687451419435093,0.013439704289556676,True
window_60s_individual_engagement_paralinguistic_T,T,engagement_target,SVM (rbf),vs_baseline_uniform,12,0.7054925149287894,0.5242791431516922,4.1216306600585195,0.0016960026343216294,1.1898122855425006,0.011872018440251406,True
window_60s_individual_engagement_paralinguistic_T,T,engagement_target,kNN,vs_baseline_uniform,12,0.643433513654102,0.5242791431516922,3.1406164341454894,0.009398070413297552,0.9066178718376305,0.06578649289308286,False
window_60s_individual_engagement_paralinguistic_all,all,engagement_target,Logistic Regression,vs_baseline_uniform,20,0.6713016681031386,0.5636816315492786,2.6443713913613593,0.015992821168074243,0.5912994188839699,0.1119497481765197,False
window_60s_individual_engagement_paralinguistic_all,all,engagement_target,Naive Bayes,vs_baseline_uniform,20,0.6783771634139282,0.5636816315492786,2.235577188321348,0.03757793868674996,0.49989025620343824,0.2630455708072497,False
window_60s_individual_engagement_paralinguistic_all,all,engagement_target,QDA,vs_baseline_uniform,20,0.6680391041420453,0.5636816315492786,2.1993138930271052,0.040436996086061536,0.49178153686683085,0.28305897260243074,False
window_60s_individual_engagement_paralinguistic_all,all,engagement_target,Random Forest,vs_baseline_uniform,20,0.6538580972404502,0.5636816315492786,2.1694419360840325,0.042940263542866154,0.48510196423226504,0.30058184480006306,False
window_60s_individual_engagement_paralinguistic_all,all,engagement_target,SVM (linear),vs_baseline_uniform,20,0.6587769012033717,0.5636816315492786,2.568711622716959,0.018797075859621152,0.5743813802988914,0.13157953101734807,False
window_60s_individual_engagement_paralinguistic_all,all,engagement_target,SVM (rbf),vs_baseline_uniform,20,0.7069734935543759,0.5636816315492786,3.8415846620870995,0.001100209499119781,0.8590044445747312,0.007701466493838467,True
window_60s_individual_engagement_paralinguistic_all,all,engagement_target,kNN,vs_baseline_uniform,20,0.6478028684278685,0.5636816315492786,1.9869889910554686,0.061535638685760244,0.4443042454543749,0.4307494708003217,False
