analysis,target,model,feature,coef
individual_engagement,engagement_target,linear,emow2v_0056_mean,-0.006755071129064136
individual_engagement,engagement_target,linear,emow2v_0057_mean,-0.019210739178833786
individual_engagement,engagement_target,linear,emow2v_0058_mean,-0.011451949010667942
individual_engagement,engagement_target,linear,emow2v_0059_mean,0.005484006992816051
individual_engagement,engagement_target,linear,emow2v_0060_mean,0.004283963029509508
individual_engagement,engagement_target,linear,emow2v_0061_mean,-0.03370714329391114
individual_engagement,engagement_target,linear,emow2v_0062_mean,-0.0034900042372570383
individual_engagement,engagement_target,linear,emow2v_0063_mean,-0.004561054614659332
individual_engagement,engagement_target,linear,emow2v_0064_mean,-0.02412870844781309
individual_engagement,engagement_target,linear,emow2v_0065_mean,0.004862373457328966
individual_engagement,engagement_target,linear,emow2v_0066_mean,0.00044356759570368665
individual_engagement,engagement_target,linear,emow2v_0067_mean,-0.0074472827490745155
individual_engagement,engagement_target,linear,emow2v_0068_mean,0.009041661157422828
individual_engagement,engagement_target,linear,emow2v_0069_mean,-0.004671517485242749
individual_engagement,engagement_target,linear,emow2v_0070_mean,0.01294439159601185
individual_engagement,engagement_target,linear,emow2v_0071_mean,0.0002940158079662025
individual_engagement,engagement_target,linear,emow2v_0072_mean,-0.01256847700495814
individual_engagement,engagement_target,linear,emow2v_0073_mean,0.008036618176838789
individual_engagement,engagement_target,linear,emow2v_0074_mean,-0.004607315523137728
individual_engagement,engagement_target,linear,emow2v_0075_mean,-0.0033225359929194773
individual_engagement,engagement_target,linear,emow2v_0076_mean,0.025548105978227792
individual_engagement,engagement_target,linear,emow2v_0077_mean,-0.01549744285861708
individual_engagement,engagement_target,linear,emow2v_0078_mean,0.008330702920901309
individual_engagement,engagement_target,linear,emow2v_0079_mean,0.00610158555254775
individual_engagement,engagement_target,linear,emow2v_0080_mean,0.0011189585109888794
individual_engagement,engagement_target,linear,emow2v_0081_mean,0.012564090793455024
individual_engagement,engagement_target,linear,emow2v_0082_mean,0.0295207089942435
individual_engagement,engagement_target,linear,emow2v_0083_mean,0.01850854467254616
individual_engagement,engagement_target,linear,emow2v_0084_mean,-0.017168089531781075
individual_engagement,engagement_target,linear,emow2v_0085_mean,-0.005207404758057754
individual_engagement,engagement_target,linear,emow2v_0086_mean,0.0012181947506477442
individual_engagement,engagement_target,linear,emow2v_0087_mean,0.020677930036526876
individual_engagement,engagement_target,linear,emow2v_0088_mean,0.006768984157656005
individual_engagement,engagement_target,linear,emow2v_0089_mean,0.03030863310088147
individual_engagement,engagement_target,linear,emow2v_0090_mean,0.0008648117855846738
individual_engagement,engagement_target,linear,emow2v_0091_mean,0.006566447373950529
individual_engagement,engagement_target,linear,emow2v_0092_mean,-0.018042894363934
individual_engagement,engagement_target,linear,emow2v_0093_mean,-0.024400176565118892
individual_engagement,engagement_target,linear,emow2v_0094_mean,-0.00041687701235470706
individual_engagement,engagement_target,linear,emow2v_0095_mean,0.010295722539878635
individual_engagement,engagement_target,linear,emow2v_0096_mean,0.012382544958644368
individual_engagement,engagement_target,linear,emow2v_0097_mean,-0.02263651418360113
individual_engagement,engagement_target,linear,emow2v_0098_mean,0.006777898220703335
individual_engagement,engagement_target,linear,emow2v_0099_mean,0.0035496133638810642
individual_engagement,engagement_target,linear,emow2v_0100_mean,0.006851225695265702
individual_engagement,engagement_target,linear,emow2v_0101_mean,0.014154371008799967
individual_engagement,engagement_target,linear,emow2v_0102_mean,0.010075918145485696
individual_engagement,engagement_target,linear,emow2v_0103_mean,-0.004780597175418455
individual_engagement,engagement_target,linear,emow2v_0104_mean,0.010940627962028951
individual_engagement,engagement_target,linear,emow2v_0105_mean,-0.00749303964107699
individual_engagement,engagement_target,linear,emow2v_0106_mean,-0.011612976132540587
individual_engagement,engagement_target,linear,emow2v_0107_mean,-0.029744325943366127
individual_engagement,engagement_target,linear,emow2v_0108_mean,-0.0032366050633104437
individual_engagement,engagement_target,linear,emow2v_0109_mean,-0.00023163597991027185
individual_engagement,engagement_target,linear,emow2v_0110_mean,0.013233152047951197
individual_engagement,engagement_target,linear,emow2v_0111_mean,0.008152747322018233
individual_engagement,engagement_target,linear,emow2v_0112_mean,-0.005596327768502829
individual_engagement,engagement_target,linear,emow2v_0113_mean,-0.014178443035273651
individual_engagement,engagement_target,linear,emow2v_0114_mean,0.024058113988616237
individual_engagement,engagement_target,linear,emow2v_0115_mean,-0.003217487845285135
individual_engagement,engagement_target,linear,emow2v_0116_mean,0.014744903746794838
individual_engagement,engagement_target,linear,emow2v_0117_mean,0.007365363496681515
individual_engagement,engagement_target,linear,emow2v_0118_mean,-0.0064837970960205885
individual_engagement,engagement_target,linear,emow2v_0119_mean,-0.002283069866738513
individual_engagement,engagement_target,linear,emow2v_0120_mean,0.008973177514845429
individual_engagement,engagement_target,linear,emow2v_0121_mean,0.01224591042032449
individual_engagement,engagement_target,linear,emow2v_0122_mean,0.005973615076976871
individual_engagement,engagement_target,linear,emow2v_0123_mean,0.008730781554244282
individual_engagement,engagement_target,linear,emow2v_0124_mean,0.008154965565911956
individual_engagement,engagement_target,linear,emow2v_0125_mean,-0.003332050377692436
individual_engagement,engagement_target,linear,emow2v_0126_mean,-0.009047903618605385
individual_engagement,engagement_target,linear,emow2v_0127_mean,0.0018126192711637873
individual_engagement,engagement_target,linear,emow2v_0128_mean,0.0038118572885935953
individual_engagement,engagement_target,linear,emow2v_0129_mean,-0.021188921078967055
individual_engagement,engagement_target,linear,emow2v_0130_mean,0.010313000575158576
individual_engagement,engagement_target,linear,emow2v_0131_mean,0.008925409564116582
individual_engagement,engagement_target,linear,emow2v_0132_mean,-0.02021137347152449
individual_engagement,engagement_target,linear,emow2v_0133_mean,-0.0020091903363246566
individual_engagement,engagement_target,linear,emow2v_0134_mean,0.016135531413541182
individual_engagement,engagement_target,linear,emow2v_0135_mean,-0.01210564961120815
individual_engagement,engagement_target,linear,emow2v_0136_mean,0.0020949566462064584
individual_engagement,engagement_target,linear,emow2v_0137_mean,-0.019177055427595013
individual_engagement,engagement_target,linear,emow2v_0138_mean,-0.02699518089557163
individual_engagement,engagement_target,linear,emow2v_0139_mean,-0.00046152660796398154
individual_engagement,engagement_target,linear,emow2v_0140_mean,0.006404864270679933
individual_engagement,engagement_target,linear,emow2v_0141_mean,0.0060674944615414644
individual_engagement,engagement_target,linear,emow2v_0142_mean,0.020007894965146683
individual_engagement,engagement_target,linear,emow2v_0143_mean,-0.02737744710196755
individual_engagement,engagement_target,linear,emow2v_0144_mean,0.017749574780882328
individual_engagement,engagement_target,linear,emow2v_0145_mean,0.014052206226463967
individual_engagement,engagement_target,linear,emow2v_0146_mean,-0.0011877247072661634
individual_engagement,engagement_target,linear,emow2v_0147_mean,-0.020340988005926444
individual_engagement,engagement_target,linear,emow2v_0148_mean,0.03490403643287736
individual_engagement,engagement_target,linear,emow2v_0149_mean,0.0010062973919891804
individual_engagement,engagement_target,linear,emow2v_0150_mean,-0.012724637099537292
individual_engagement,engagement_target,linear,emow2v_0151_mean,0.0088643547539934
individual_engagement,engagement_target,linear,emow2v_0152_mean,0.0027874593501202583
individual_engagement,engagement_target,linear,emow2v_0153_mean,0.02434647224595715
individual_engagement,engagement_target,linear,emow2v_0154_mean,-0.03064690120827554
individual_engagement,engagement_target,linear,emow2v_0155_mean,-0.012647817029086295
individual_engagement,engagement_target,linear,emow2v_0156_mean,-0.009625344634870608
individual_engagement,engagement_target,linear,emow2v_0157_mean,-0.0016887401918286582
individual_engagement,engagement_target,linear,emow2v_0158_mean,0.01354793976867534
individual_engagement,engagement_target,linear,emow2v_0159_mean,-0.028980257260199198
individual_engagement,engagement_target,linear,emow2v_0160_mean,0.005956351807451937
individual_engagement,engagement_target,linear,emow2v_0161_mean,0.003513196286857173
individual_engagement,engagement_target,linear,emow2v_0162_mean,-0.0056137341536250385
individual_engagement,engagement_target,linear,emow2v_0163_mean,0.006338253897959306
individual_engagement,engagement_target,linear,emow2v_0164_mean,-0.03306588496666352
individual_engagement,engagement_target,linear,emow2v_0165_mean,0.0037519597592442777
individual_engagement,engagement_target,linear,emow2v_0166_mean,-0.007869908071434506
individual_engagement,engagement_target,linear,emow2v_0167_mean,0.008152842236051158
individual_engagement,engagement_target,linear,emow2v_0168_mean,0.010516374330957534
individual_engagement,engagement_target,linear,emow2v_0169_mean,0.0023326598750269267
individual_engagement,engagement_target,linear,emow2v_0170_mean,-0.006582520113042237
individual_engagement,engagement_target,linear,emow2v_0171_mean,0.00821599913977214
individual_engagement,engagement_target,linear,emow2v_0172_mean,-0.00859402614169491
individual_engagement,engagement_target,linear,emow2v_0173_mean,-0.008701491359096689
individual_engagement,engagement_target,linear,emow2v_0174_mean,0.005432775871999536
individual_engagement,engagement_target,linear,emow2v_0175_mean,-0.009013197268439826
individual_engagement,engagement_target,linear,emow2v_0176_mean,0.001996731882230915
individual_engagement,engagement_target,linear,emow2v_0177_mean,0.006314509648820504
individual_engagement,engagement_target,linear,emow2v_0178_mean,0.023374817122971833
individual_engagement,engagement_target,linear,emow2v_0179_mean,-0.008324744237736173
individual_engagement,engagement_target,linear,emow2v_0180_mean,0.010328867782041088
individual_engagement,engagement_target,linear,emow2v_0181_mean,0.006895099761609888
individual_engagement,engagement_target,linear,emow2v_0182_mean,-0.003444178826677434
individual_engagement,engagement_target,linear,emow2v_0183_mean,-0.0018890484440034494
individual_engagement,engagement_target,linear,emow2v_0184_mean,0.002584640509959185
individual_engagement,engagement_target,linear,emow2v_0185_mean,-0.007232474686690388
individual_engagement,engagement_target,linear,emow2v_0186_mean,-0.020027293317378583
individual_engagement,engagement_target,linear,emow2v_0187_mean,-0.0034516026763323146
individual_engagement,engagement_target,linear,emow2v_0188_mean,-0.010320888245682003
individual_engagement,engagement_target,linear,emow2v_0189_mean,0.004827308929380381
individual_engagement,engagement_target,linear,emow2v_0190_mean,0.0022789541374567263
individual_engagement,engagement_target,linear,emow2v_0191_mean,-0.006188180989481817
individual_engagement,engagement_target,linear,emow2v_0192_mean,0.005524857724217014
individual_engagement,engagement_target,linear,emow2v_0193_mean,-0.017380214106966274
individual_engagement,engagement_target,linear,emow2v_0194_mean,-0.013377548922465898
individual_engagement,engagement_target,linear,emow2v_0195_mean,0.011205843894992684
individual_engagement,engagement_target,linear,emow2v_0196_mean,-0.013938692341793464
individual_engagement,engagement_target,linear,emow2v_0197_mean,-0.002661328927011125
individual_engagement,engagement_target,linear,emow2v_0198_mean,-0.002851458956644806
individual_engagement,engagement_target,linear,emow2v_0199_mean,-0.001589893330353656
individual_engagement,engagement_target,linear,emow2v_0200_mean,-0.0014942374750430143
individual_engagement,engagement_target,linear,emow2v_0201_mean,0.008335615389937517
individual_engagement,engagement_target,linear,emow2v_0202_mean,0.019299987607935134
individual_engagement,engagement_target,linear,emow2v_0203_mean,-0.01658244932724906
individual_engagement,engagement_target,linear,emow2v_0204_mean,-0.01875754110818431
individual_engagement,engagement_target,linear,emow2v_0205_mean,-0.028686023400632477
individual_engagement,engagement_target,linear,emow2v_0206_mean,-0.006988679123491746
individual_engagement,engagement_target,linear,emow2v_0207_mean,-0.002250961665757334
individual_engagement,engagement_target,linear,emow2v_0208_mean,0.021894163510282533
individual_engagement,engagement_target,linear,emow2v_0209_mean,0.00865633305264682
individual_engagement,engagement_target,linear,emow2v_0210_mean,-0.011583676493306883
individual_engagement,engagement_target,linear,emow2v_0211_mean,-0.008669743352209991
individual_engagement,engagement_target,linear,emow2v_0212_mean,-0.012826943414458551
individual_engagement,engagement_target,linear,emow2v_0213_mean,0.024063643135405405
individual_engagement,engagement_target,linear,emow2v_0214_mean,-0.002255300040799546
individual_engagement,engagement_target,linear,emow2v_0215_mean,0.02297486571059873
